0,0,0,reset,0:0:0
0,0,344,reset,0:0:30
0,0,344,collision,0:0:0
0,0,344,reset,0:0:0
0,1,616,reset,0:0:54
0,1,616,collision,0:0:0
0,1,616,reset,0:0:0
0,2,274,reset,0:0:23
0,2,274,collision,0:0:0
0,2,274,reset,0:0:0
0,3,265,reset,0:0:23
0,3,265,collision,0:0:0
0,3,265,reset,0:0:0
0,4,230,reset,0:0:20
0,4,230,collision,0:0:0
0,4,230,reset,0:0:0
0,5,0,reset,0:0:0
0,5,0,collision,0:0:0
0,5,0,reset,0:0:0
0,6,0,reset,0:0:0
0,6,0,collision,0:0:0
0,6,0,reset,0:0:0
0,7,1402,reset,0:1:56
0,7,1402,collision,0:0:0
0,7,1402,reset,0:0:0
0,8,221,reset,0:0:21
0,8,221,collision,0:0:0
0,8,221,reset,0:0:0
0,9,223,reset,0:0:20
0,9,223,collision,0:0:0
0,9,223,reset,0:0:0
0,10,248,reset,0:0:22
0,10,248,collision,0:0:0
0,10,248,reset,0:0:0
0,11,0,reset,0:0:0
0,11,0,collision,0:0:0
0,11,0,reset,0:0:0
0,12,583,reset,0:0:50
0,12,583,collision,0:0:0
0,12,583,reset,0:0:0
0,13,0,reset,0:0:0
0,13,0,collision,0:0:0
0,13,0,reset,0:0:0
0,14,1119,reset,0:1:40
0,14,1119,collision,0:0:0
0,14,1119,reset,0:0:0
0,15,580,goal,0:0:53
