0,0,0,0.1,0.9,0.32642,0.99987,-5.82,0,0:0:2
0,0,1,0.1,0.9,0.32642,0.99987,-4.14,0,0:0:2
0,0,2,0.1,0.9,0.32642,0.99987,-5.02,0,0:0:3
0,0,3,0.1,0.9,0.32642,0.99987,-10.9,0,0:0:3
0,0,4,0.1,0.9,0.32642,0.99987,-16.78,0,0:0:3
0,0,5,0.1,0.9,0.32642,0.99987,-17.8,0,0:0:3
0,0,6,0.1,0.9,0.32642,0.99987,-24.0,0,0:0:3
0,0,7,0.1,0.9,0.32642,0.99987,-20.58,0,0:0:3
0,0,8,0.1,0.9,0.32642,0.99987,-17.5347797621,0,0:0:3
0,0,9,0.1,0.9,0.32642,0.99987,-24.6469717651,0,0:0:3
0,0,10,0.1,0.9,0.32642,0.99987,-21.8621979949,0,0:0:3
0,0,11,0.1,0.9,0.32642,0.99987,-21.7819230096,0,0:0:3
0,0,12,0.1,0.9,0.32642,0.99987,-24.2102413138,0,0:0:4
0,0,13,0.1,0.9,0.32642,0.99987,-29.1556304905,0,0:0:4
0,0,14,0.1,0.9,0.32642,0.99987,-34.1010196672,0,0:0:4
0,0,15,0.1,0.9,0.32642,0.99987,-36.6585112417,0,0:0:4
0,0,16,0.1,0.9,0.32642,0.99987,-41.7936321196,0,0:0:4
0,0,17,0.1,0.9,0.32642,0.99987,-44.4765492311,0,0:0:4
0,0,18,0.1,0.9,0.32642,0.99987,-47.2449011983,0,0:0:4
0,0,19,0.1,0.9,0.32642,0.99987,-50.0132531655,0,0:0:4
0,0,20,0.1,0.9,0.32642,0.99987,-57.9074957705,0,0:0:4
0,0,21,0.1,0.9,0.32642,0.99987,-55.6809145229,0,0:0:5
0,0,22,0.1,0.9,0.32642,0.99987,-61.0541622,0,0:0:5
0,0,23,0.1,0.9,0.32642,0.99987,-66.4274098772,0,0:0:5
0,0,24,0.1,0.9,0.32642,0.99987,-66.7930119207,0,0:0:5
0,0,25,0.1,0.9,0.32642,0.99987,-67.2202800782,0,0:0:5
0,0,26,0.1,0.9,0.32642,0.99987,-70.1908110782,0,0:0:5
0,0,27,0.1,0.9,0.32642,0.99987,-70.5576698114,0,0:0:5
0,0,28,0.1,0.9,0.32642,0.99987,-75.9586456053,0,0:0:5
0,0,29,0.1,0.9,0.32642,0.99987,-81.2259835949,0,0:0:5
0,0,30,0.1,0.9,0.32642,0.99987,-78.8373070647,0,0:0:5
0,0,31,0.1,0.9,0.32642,0.99987,-76.3873824184,0,0:0:5
0,0,32,0.1,0.9,0.32642,0.99987,-73.6878376403,0,0:0:6
0,0,33,0.1,0.9,0.32642,0.99987,-70.4510156559,0,0:0:6
0,0,34,0.1,0.9,0.32642,0.99987,-74.5072862439,0,0:0:6
0,0,35,0.1,0.9,0.32642,0.99987,-70.6149053767,0,0:0:6
0,0,36,0.1,0.9,0.32642,0.99987,-65.7308136805,0,0:0:6
0,0,37,0.1,0.9,0.32642,0.99987,-60.0669090244,0,0:0:6
0,0,38,0.1,0.9,0.32642,0.99987,-55.9215875007,0,0:0:6
0,0,39,0.1,0.9,0.32642,0.99987,-48.3697146259,0,0:0:6
0,0,40,0.1,0.9,0.32642,0.99987,-48.0009627543,0,0:0:6
0,0,41,0.1,0.9,0.32642,0.99987,-46.7103312036,0,0:0:6
0,0,42,0.1,0.9,0.32642,0.99987,-39.7040456426,0,0:0:7
0,0,43,0.1,0.9,0.32642,0.99987,-34.8775867968,0,0:0:7
0,0,44,0.1,0.9,0.32642,0.99987,-27.1675233015,0,0:0:7
0,0,45,0.1,0.9,0.32642,0.99987,-27.0041949918,0,0:0:7
0,0,46,0.1,0.9,0.32642,0.99987,-24.0234533388,0,0:0:7
0,0,47,0.1,0.9,0.32642,0.99987,-23.5334684095,0,0:0:7
0,0,48,0.1,0.9,0.32642,0.99987,-15.6052435648,0,0:0:7
0,0,49,0.1,0.9,0.32642,0.99987,-5.7000577691,0,0:0:7
0,0,50,0.1,0.9,0.32642,0.99987,-0.247302234871,0,0:0:7
0,0,51,0.1,0.9,0.32642,0.99987,9.43744266921,9.437442669210583,0:0:8
0,0,52,0.1,0.9,0.32642,0.99987,17.6025549743,17.60255497429295,0:0:8
0,0,53,0.1,0.9,0.32642,0.99987,21.0089912375,21.008991237527674,0:0:8
0,0,54,0.1,0.9,0.32642,0.99987,29.7331413984,29.73314139837565,0:0:8
0,0,55,0.1,0.9,0.32642,0.99987,38.886889144,38.88688914398641,0:0:8
0,0,56,0.1,0.9,0.32642,0.99987,43.1101414151,43.110141415140156,0:0:8
0,0,57,0.1,0.9,0.32642,0.99987,47.7820945276,47.78209452757644,0:0:8
0,0,58,0.1,0.9,0.32642,0.99987,50.31509874,50.31509874004178,0:0:8
0,0,59,0.1,0.9,0.32642,0.99987,58.0415660713,58.04156607134051,0:0:8
0,0,60,0.1,0.9,0.32642,0.99987,65.354101511,65.35410151101406,0:0:8
0,0,61,0.1,0.9,0.32642,0.99987,73.194101511,73.19410151101407,0:0:8
0,0,62,0.1,0.9,0.32642,0.99987,80.3418275537,80.34182755367011,0:0:9
0,0,63,0.1,0.9,0.32642,0.99987,89.9253708511,89.92537085108604,0:0:9
0,0,64,0.1,0.9,0.32642,0.99987,92.8154367819,92.8154367819345,0:0:9
0,0,65,0.1,0.9,0.32642,0.99987,98.3070976057,98.30709760568858,0:0:9
0,0,66,0.1,0.9,0.32642,0.99987,107.722260588,107.72226058814883,0:0:9
