0,0,0,reset,0:0:3
0,351,0,not in the zone,0:0:4
0,351,1,not in the zone,0:0:4
0,351,2,not in the zone,0:0:4
0,351,3,not in the zone,0:0:4
0,351,4,not in the zone,0:0:5
0,351,5,not in the zone,0:0:5
0,351,6,collision,0:0:5
0,351,6,not in the zone,0:0:5
0,351,6,reset,0:0:5
0,352,0,not in the zone,0:0:5
0,352,1,not in the zone,0:0:5
0,352,2,not in the zone,0:0:5
0,352,3,not in the zone,0:0:5
0,352,4,not in the zone,0:0:5
0,352,5,not in the zone,0:0:6
0,352,6,not in the zone,0:0:6
0,352,7,not in the zone,0:0:6
0,352,8,not in the zone,0:0:6
0,352,9,not in the zone,0:0:6
0,352,10,not in the zone,0:0:6
0,352,11,not in the zone,0:0:6
0,352,12,not in the zone,0:0:6
0,352,13,not in the zone,0:0:6
0,352,14,not in the zone,0:0:7
0,352,15,not in the zone,0:0:7
0,352,16,not in the zone,0:0:7
0,352,17,not in the zone,0:0:7
0,352,18,not in the zone,0:0:7
0,352,19,not in the zone,0:0:7
0,352,20,not in the zone,0:0:7
0,352,21,not in the zone,0:0:7
0,352,22,not in the zone,0:0:7
0,352,23,not in the zone,0:0:7
0,352,24,not in the zone,0:0:8
0,352,25,not in the zone,0:0:8
0,352,26,not in the zone,0:0:8
0,352,27,not in the zone,0:0:8
0,352,28,not in the zone,0:0:8
0,352,29,not in the zone,0:0:8
0,352,30,not in the zone,0:0:8
0,352,31,not in the zone,0:0:8
0,352,32,not in the zone,0:0:9
0,352,33,not in the zone,0:0:9
0,352,34,not in the zone,0:0:9
0,352,35,not in the zone,0:0:9
0,352,36,not in the zone,0:0:9
0,352,37,not in the zone,0:0:9
0,352,38,not in the zone,0:0:9
0,352,39,not in the zone,0:0:9
0,352,40,not in the zone,0:0:9
0,352,41,not in the zone,0:0:9
0,352,42,not in the zone,0:0:9
0,352,43,not in the zone,0:0:10
0,352,44,not in the zone,0:0:10
0,352,45,not in the zone,0:0:10
0,352,46,not in the zone,0:0:10
0,352,47,not in the zone,0:0:10
0,352,48,not in the zone,0:0:10
0,352,49,not in the zone,0:0:10
0,352,50,not in the zone,0:0:10
0,352,51,not in the zone,0:0:10
0,352,52,not in the zone,0:0:11
0,352,53,not in the zone,0:0:11
0,352,54,not in the zone,0:0:11
0,352,55,not in the zone,0:0:11
0,352,56,not in the zone,0:0:11
0,352,57,not in the zone,0:0:13
0,352,58,not in the zone,0:0:14
0,352,59,not in the zone,0:0:14
0,352,60,not in the zone,0:0:15
0,352,61,not in the zone,0:0:16
0,352,62,not in the zone,0:0:16
0,352,63,not in the zone,0:0:17
0,352,64,not in the zone,0:0:18
0,352,65,not in the zone,0:0:19
0,352,66,not in the zone,0:0:19
0,352,67,not in the zone,0:0:20
0,352,68,not in the zone,0:0:20
0,352,69,not in the zone,0:0:21
0,352,70,not in the zone,0:0:21
0,352,71,not in the zone,0:0:22
0,352,72,not in the zone,0:0:22
0,352,73,not in the zone,0:0:23
0,352,74,not in the zone,0:0:24
0,352,75,not in the zone,0:0:24
0,352,76,not in the zone,0:0:25
0,352,77,not in the zone,0:0:25
0,352,78,not in the zone,0:0:26
0,352,79,not in the zone,0:0:27
0,352,80,not in the zone,0:0:27
0,352,81,not in the zone,0:0:28
0,352,82,not in the zone,0:0:29
0,352,83,not in the zone,0:0:29
0,352,84,not in the zone,0:0:30
