Column4;Column5
1.5020061923959764;-0.9942068632978883
1.5024026276035662;-0.9941321477419373
1.503474313640083;-0.9940389299642146
1.5048045888725254;-0.9939842745038051
1.5061394732420528;-0.9939484203183919
1.506515753170859;-0.9939414726246558
1.5109544363328602;-0.9939827178537413
1.5155483295867247;-0.9942148992291181
1.5193361852727014;-0.9945428754461878
1.5278515304147855;-0.9955044220593787
1.5323019313376214;-0.9961062873603447
1.5375595162007933;-0.9969677675170944
1.544250142513123;-0.9982455103135267
1.5514484894259009;-0.9996104629107113
1.555366719509916;-1.0003144971232534
1.5625347176247217;-1.0014595672022024
1.5752198762014928;-1.003333328928512
1.578711794213196;-1.003860261952931
1.5835858562201206;-1.0045893370223624
1.5970616211788315;-1.0065017777521679
1.606298993396505;-1.0076241003980204
1.6235689927418189;-1.0090637530180537
1.6291572076003948;-1.0093381786924938
1.6329634150816257;-1.0094931870020847
1.6485646693141356;-1.0098890243249428
1.6721286966838;-1.0097551012575636
1.6850803362554845;-1.0094252086817646
1.6924457234006927;-1.0091783439568995
1.7110054841387377;-1.008398246783719
1.7285430513012456;-1.0074432730904166
1.7365117268496304;-1.006993959181543
1.7440120697940689;-1.0066153940046048
1.7511153795262153;-1.006319131215395
1.7658629997208026;-1.0059874944406015
1.7736034910547345;-1.0060469756554373
1.7850017847450323;-1.0064731890918208
1.7887676859738042;-1.0067341422302203
1.8025876749546086;-1.0083412772914389
1.8126380680490555;-1.010203684514992
1.8176254661562612;-1.0113711798326597
1.8236959094311977;-1.013041378099057
1.8351795623680565;-1.0169255983424268
1.839572183671062;-1.018670279271862
1.8500337290170397;-1.0234619079736706
1.8549487547479215;-1.0260854605214376
1.8596042524974876;-1.028887295936218
1.8671870054240152;-1.0343615010619853
1.8709132693327934;-1.0376515876796941
1.8736592096088067;-1.0404209399479907
1.8761931842594057;-1.043292409557546
1.8831460754830396;-1.053244711402264
1.8872628915676792;-1.0615380679166249
1.8897524960179162;-1.0685258380778202
1.8911797142181301;-1.0740191569338886
1.8922930193159226;-1.079702221152464
1.8932305971776604;-1.0864490522294155
1.89405325898856;-1.097224239683805
1.8941993261955898;-1.1021975324461684
1.8942023945959054;-1.1071285829450046
1.8940756238271748;-1.1129556582530697
1.893671305932652;-1.121602070650899
1.8927191942854946;-1.132958323757021
1.892124896342853;-1.1386613925963776
1.891604159134575;-1.1437154390559607
1.8910444947320988;-1.1491372690654857
1.890467957511971;-1.1549066102083676
1.889216937553437;-1.1673037791604572
1.8875554556332395;-1.1818110209047354
1.8862154499113457;-1.192542375575873
1.8853110975769882;-1.1994243156313358
1.8825200336949306;-1.2206595706852204
1.8815870856510508;-1.2280607932102412
1.8807384526365836;-1.2356797945582014
1.8796073224603453;-1.2516434270019936
1.87951594168432;-1.260077824884366
1.8799322759739423;-1.2707104472750868
1.8817894883896533;-1.2872507755320655
1.8837472043809642;-1.2982835783401743
1.8837472043809642;-1.2982835783401743
1.88867334045557;-1.3179202374133547
1.8911151239190285;-1.3264952372026884
1.8941308728999684;-1.3365089967411048
1.894638838256804;-1.3381506682511342
1.89961512478133;-1.354113357382334
1.9041799691224184;-1.3694562700066923
1.9066096118809701;-1.3785952048541354
1.9100612161520407;-1.394247676449173
1.9118495021430721;-1.4040361174128333
1.9129601722718712;-1.410654328725346
1.9155413626053501;-1.4286211989736872
1.9171642608158341;-1.4428280751479
1.91826038605722;-1.4521088681523278
1.9194687031620312;-1.4613581910904707
1.9206274768259757;-1.4691390895225271
1.9222419610266372;-1.4786180222710583
1.923537449961932;-1.4850627118594772
1.926811391612644;-1.498337807904212
1.9287450624066866;-1.5051475816832645
1.9354391672050857;-1.5256837711475322
1.942297894212192;-1.5442209499004447
1.9457264609320088;-1.5526696515570828
1.95474756562196;-1.5727189560825137
1.9625217828592119;-1.5878074151375365
1.9738498657083543;-1.6062375676068033
1.9819256253727566;-1.6174024517300871
1.9939533423240672;-1.6317742488992202
2.0026612490675086;-1.640672573143159
2.0100088653595285;-1.6476883139226808
2.0348156451889516;-1.669881645412696
2.044512537475169;-1.6783181520575752
2.056109548084493;-1.687728347535817
2.0684192043933165;-1.6969156472475568
2.074801150322366;-1.7013812603958456
2.08831447374125;-1.7099522564735576
2.111783648339836;-1.7217776458067613
2.122594372866821;-1.7259648935757577
2.130454931555375;-1.7284278776896638
2.1445765803255923;-1.7317365135441138
2.1539258600208067;-1.7333621400135253
2.164756322328464;-1.7347020267175388
2.172295347936079;-1.7353092739969078
2.1878637733898105;-1.736014062046447
2.2006553088443583;-1.736241628508985
2.2125809467885724;-1.7363338240116972
2.2239863259764663;-1.7362392294323719
2.235695414266469;-1.7361534719554994
2.245736655837941;-1.7363721626265944
2.2549507692650677;-1.7369068048714986
2.265840068196192;-1.7378264793984348
2.273710083547745;-1.7385772552052494
2.2838465663856393;-1.7397016871212176
2.295196251117384;-1.7409853870011522
2.295196251117384;-1.7409853870011522
2.3093270561321404;-1.7427191501626296
2.3129519266264156;-1.743233513566536
2.3203196632170617;-1.7443570870759608
2.3265975459121586;-1.7454371390194678
2.3369010138244497;-1.747447288165123
2.3567255587185953;-1.7521899565856711
2.3621012889497313;-1.7536727827697338
2.3701572526055865;-1.7560525133557343
2.378192479872922;-1.7586360833602377
2.3848241295762795;-1.760938504703811
2.3980298013526933;-1.7660194817365065
2.4144454953228798;-1.7733439527597321
2.4204917336433476;-1.7763033856701378
2.4265256585608115;-1.779395141465594
2.4325334024518033;-1.7826111741578177
2.447512898489163;-1.7914230494098469
2.4581727741913997;-1.7984930102399164
2.469124991503959;-1.8061776395632094
2.4789059511486795;-1.8130947567654787
2.4891430182834338;-1.8205246432454973
2.494458668718547;-1.8246458593937713
2.5053539584553612;-1.8337170434158285
2.509738694362811;-1.8375843119414637
2.5161528550748278;-1.8434780367108783
2.5233079536199674;-1.8504656497144791
2.5330288243940475;-1.8605912098272064
2.542762360748274;-1.8716538536978604
2.5470095768256575;-1.8765958441214319
2.5597201425514817;-1.8914789298040235
2.5638388697541603;-1.8965521074597522
2.5686715007985;-1.902652311293763
2.571870171864618;-1.9067318386373675
2.58164105495961;-1.9189663266621557
2.5868233247913004;-1.9251180219199298
2.594983817241595;-1.9345946375198435
2.602495130348756;-1.9431506411160886
2.61199970869189;-1.9539501354334845
2.6278606155714157;-1.971645892959421
2.6364320903407275;-1.9806393504343431
2.648034989394891;-1.9918935386440442
2.658054961584837;-2.0008508408714425
2.6715720655298885;-2.011769091759977
2.681379980987262;-2.019023459579709
2.6926031414997436;-2.026970068125235
2.6998509936719075;-2.031718274599199
2.715076073285618;-2.0409132142306734
2.7245245598912;-2.0460679054471185
2.7324591356050667;-2.050140199031694
2.7486758062292114;-2.0577425527928206
2.7570435414164542;-2.061270969195238
2.7655082143244005;-2.0645140864736056
2.7756229464094124;-2.068140225190947
2.7922409583662517;-2.0736609345593187
2.8085359823214735;-2.0785944165648225
2.832053233177338;-2.085761612919769
2.8381731071529397;-2.087780596010363
2.844295772042388;-2.089884397714573
2.861372257163508;-2.0960146792479497
2.875536354948226;-2.10148309989947
2.881857226810302;-2.104107061252365
2.9007337973044938;-2.1130967247751027
2.9147175403454373;-2.1210601413301817
2.932302878933918;-2.132846655809482
2.9376987458805934;-2.136948261285517
2.951156126631094;-2.148160486298371
2.9590317172607468;-2.1552133693551982
2.969983631446425;-2.1656484309847865
2.9732188231207077;-2.1689159826387643
2.9774371095574494;-2.173314913468088
2.983518324699735;-2.1800254223831717
2.9884202045810007;-2.185764996711063
2.9922583760869266;-2.190463685448504
3.005496424921833;-2.2084214639954403
3.0129855369018186;-2.2200379248305917
3.0165186427382413;-2.2256930291231227
3.0200158856212695;-2.231265058046648
3.0242785760754995;-2.237879576711235
3.02722081098823;-2.242281645973643
3.0362159975125365;-2.2544639877750576
3.0389679734746506;-2.257863161289709
3.0477601982125297;-2.2682842916097528
3.057912003100379;-2.2796347205320084
3.0629309434185306;-2.2850931108443175
3.066883150577065;-2.2893764666484158
3.0754404063117184;-2.2988460407500186
3.084414427509819;-2.3093746037918295
3.0878997994277584;-2.3137466196254666
3.096546220326364;-2.325330990807854
3.1051363975896003;-2.3377993367405088
3.11012008463108;-2.3454164865936673
3.1133026182310637;-2.3504755559917125
3.1202437773929237;-2.3618799528458485
3.123890564409365;-2.3681925553151006
3.1348972004805464;-2.3881761491824594
3.1375339585940294;-2.39314652226894
3.14012009236347;-2.3981221664933785
3.1439923354719355;-2.4055924765730365
3.1524419619482025;-2.421972805825989
3.1550778910244732;-2.4271486889950613
3.160983093981375;-2.439249272312176
3.1648789437747493;-2.4476730811529244
3.1718344720056435;-2.46349832202857
3.175494210879632;-2.472369946203395
3.1796263157923983;-2.4829604978602986
3.1841572066266144;-2.495244528238387
3.18736075762166;-2.504669145837119
3.1940589950651654;-2.5275938481267586
3.198011178891427;-2.5441575873721605
3.199320218033256;-2.550637483548033
3.2007789423361905;-2.5585690152468636
3.2042715714534817;-2.5789282921324377
3.2052048305150556;-2.5852625177540625
3.2070711605886744;-2.6009168286205546
3.2079721517720112;-2.6101636404827673
3.208706138243565;-2.619367335863804
3.2093557008018245;-2.629901692543774
3.2098978401064295;-2.64041555895323
3.2102518994057565;-2.655186238415202
3.2103805684491755;-2.663954334293073
3.21045008972452;-2.6698368386650717
3.210154185651568;-2.688100663479742
3.2089589322625645;-2.7055554515972817
3.208255937468551;-2.711836546515995
3.207197514649729;-2.719416787756841
3.2064813421925367;-2.72375969774429
3.204029105080086;-2.7357053696144655
3.2022736306585666;-2.7426336611888686
3.1996489782750053;-2.751375290870997
3.1980569043692375;-2.7560159001232423
3.1973502065498867;-2.7579890104541116
3.1956145753169687;-2.7627775909028705
3.1952980018835246;-2.763648477104056
3.1941951637219694;-2.7669025118906343
3.1935263641697236;-2.768990615583409
3.1928110849097577;-2.7714256019549857
3.192267453566455;-2.7735212214323104
3.1914450143998305;-2.7770700547171328
3.1909118010040616;-2.7796135200670022
3.190066784952804;-2.7837722040164206
3.1894873568512807;-2.7871633161282054
3.188864183110256;-2.790990814967281
3.1887135803677906;-2.791796474615714
3.1877653102797168;-2.796321973139689
3.186054071157861;-2.802843691203152
3.183764857030545;-2.8098608064082597
3.180389618062108;-2.8179131324980036
3.175621950501407;-2.8273852334046707
3.1682996019153893;-2.839276817393027
3.1630709913877566;-2.846552029702991
3.154817371833065;-2.8567539310953345
3.1504201079890772;-2.861711719439603
3.1448598033436532;-2.867642658998404
3.135938096989828;-2.8764227256153734
3.1242290343646157;-2.8866376192267547
3.1138750702846;-2.8946008453934122
3.1019090259337987;-2.902496530220992
3.0945271320479684;-2.906646871838649
3.0844921305978716;-2.911403722067166
3.07814515657858;-2.9138814314724657
3.070470418878172;-2.9163553066076315
3.0640222859173494;-2.9179854634590487
3.056209153962103;-2.919457394175711
3.0535848667498358;-2.919833760140671
3.037608967423682;-2.9210904198914682
3.028159232493989;-2.9210357304997183
3.0160193310277768;-2.920010963871541
2.9976655135006816;-2.9159321452715856
2.989969386832388;-2.913269458700884
2.9786264014215074;-2.9083753080442714
2.966325911292898;-2.901760743466981
2.9591903259538257;-2.897305372004633
2.95016078130776;-2.891031832051737
2.943683653958683;-2.8861706782370624
2.9372988455569917;-2.881207231332196
2.934140992162491;-2.8786861309365714
2.9289142053180632;-2.87443610345296
2.9184312249749107;-2.86556100559752
2.9073536463575356;-2.855275899045916
2.902455057811942;-2.850505560018574
2.898556295483634;-2.8466578266053215
2.8937058758581755;-2.841801231537464
2.8840290594449747;-2.832002947300012
2.8791129935254376;-2.8270722649520756
2.8720105792801403;-2.820117976762052
2.86564718088355;-2.81408463694464
2.864560384972432;-2.8130733630247455
2.8601016470703864;-2.8090077835122846
2.840989241034104;-2.792523647315394
2.8360725108182496;-2.788447618411856
2.829966297444253;-2.783463935284106
2.822697338975428;-2.777577722004337
2.8093738021296097;-2.76679281356751
2.7995633806787805;-2.758974448001059
2.787264565999376;-2.7493517489991746
2.7810868638631274;-2.7445836942614026
2.7749309208428263;-2.739903821625564
2.762781388762124;-2.730795043771593
2.752103011994749;-2.7226523762528303
2.7462298306479167;-2.7180967474787954
2.7403663418412303;-2.713541901115416
2.7286606894808423;-2.704485218775046
2.722813652494885;-2.699977435631692
2.716935983584382;-2.695487143609967
2.703870076999795;-2.6857190225043124
2.700258941901587;-2.68308830325646
2.6891936256112805;-2.6753213033521686
2.6764189586870772;-2.666891368409478
2.659971632262679;-2.6566881328133705
2.6479309505448807;-2.649439174785575
2.640832481941434;-2.645169755509899
2.63020454993035;-2.6388044422526007
2.6196855802711867;-2.632600380167659
2.609298630168084;-2.6263614899503014
2.5977498404440893;-2.6193572832407863
2.58848371573902;-2.6136328985459154
2.573361900321985;-2.6041222027786386
2.565155201158661;-2.5989901325183378
2.5592102789805677;-2.595273592542016
2.5482558741899624;-2.588388060343386
2.5351735736677976;-2.580187897645307
2.5283022742010375;-2.5759252499911085
2.5197061130715226;-2.570749649205257
2.5026818521561505;-2.56129167336657
2.4977465535715857;-2.5587467587169366
2.48752771972904;-2.553816265094985
2.465536545958351;-2.5447485827672236
2.455889036097054;-2.541367504391959
2.4358132589258155;-2.5354127455541215
2.4253760312380925;-2.532979442049336
2.4127222772703316;-2.5305585357325806
2.3918439633558877;-2.5279035574063866
2.372594830316204;-2.5270714169974333
2.3637908489051096;-2.5272727807974267
2.347690861929892;-2.528628988502663
2.332459626278854;-2.530580130228912
2.318984595710824;-2.532761231060572
2.3122416420642447;-2.534058356703327
2.304936106916636;-2.5355549216010456
2.3000484558894336;-2.5365695656289815
2.2907100488389562;-2.5385116672924166
2.2847710101748238;-2.5397437897501387
2.279518086527004;-2.5408923102905114
2.274125259364873;-2.542109162860392
2.2644962777977597;-2.5443796734271698
2.256881231540317;-2.546276397414201
2.2512470241919953;-2.547764858712231
2.245646794869757;-2.5492849690513517
2.240225446211897;-2.550830501351559
2.2349030883760044;-2.5523756123924417
2.228270540305753;-2.554302753788409
2.216259132780234;-2.5577026686486075
2.2018520514789586;-2.561599532602599
2.1863089967977714;-2.5653173697514657
2.172512235075498;-2.568123948275764
2.1627630852019837;-2.569809169774919
2.1474691725451827;-2.5721565989744906
2.1387973308548696;-2.5733446958491584
2.130113062235562;-2.5743958812931855
2.1128178808011575;-2.576101160998941
2.1041565631862817;-2.576908281838057
2.082834048936489;-2.5784925895402857
2.0717955657897775;-2.5789397821786095
2.0585856291407505;-2.57912482247292
2.0528273721553303;-2.5790867978060144
2.0334113473280784;-2.5784261910452853
2.021569243912902;-2.577507139978151
2.0096251296024445;-2.576096845570728
2.00161688404652;-2.574836523110805
1.9757880959136007;-2.56890393158563
1.9588545642461896;-2.56312392890651
1.9502419915385698;-2.559501847244552
1.9363068121455005;-2.552530481522411
1.928190236274372;-2.547803388616556
1.9178878125602994;-2.541096205227081
1.9089618603626983;-2.534566491192922
1.9053365379047646;-2.531758948183224
1.8939726543890014;-2.5226029386625357
1.888687996167324;-2.517825979103508
1.8854761008358047;-2.5147574673055937
1.8849784228700692;-2.5142645527197285
1.879981569577664;-2.5091602946013243
1.8778636225548364;-2.506958558294735
1.8737212027084686;-2.5024595273148593
1.8699331641946206;-2.4982147987601957
1.8677278696906563;-2.495589390407993
1.8660715985607543;-2.493585456584885
1.86425577987284;-2.4913760966896654
1.8617703291260828;-2.488330707134171
1.8586575379098946;-2.48436807673545
1.8565034191750651;-2.481562081020551
1.8493824584794356;-2.471727132475913
1.8442368377485343;-2.4643330010227023
1.8364438021568352;-2.452958912540469
1.8276336210742967;-2.439764484683213
1.8220291029579923;-2.4311198941954646
1.8161799303185289;-2.4220432644572463
1.8072367052738842;-2.407728888929873
1.7962121923922314;-2.3898975724800495
1.791365873177985;-2.382147987878428
1.7864980141715012;-2.374459153205075
1.775513074414065;-2.3576260491181587
1.771339853835496;-2.3515327320598187
1.7552791551669082;-2.3305202863777157
1.7478626888017728;-2.3218953026797724
1.7441253375819001;-2.3177748999180516
1.732355593635618;-2.305776328380705
1.7202538297784478;-2.294849325030833
1.7147116788953165;-2.2901963787472024
1.7047977446554086;-2.282452729253349
1.700568264116786;-2.2792629296981017
1.693579448529399;-2.2741355384394786
1.6784918498357244;-2.263512551085773
1.6652951100900084;-2.254408579904284
1.6602034669030186;-2.2508086194727337
1.6502231175990918;-2.243522951479469
1.6439822814103235;-2.238859124803693
1.6378111532430932;-2.2342078140274477
1.6304126619140733;-2.2285627863352646
1.6254223033492277;-2.2247365922605176
1.6191119005884531;-2.2198889679452507
1.6061522006377709;-2.2100819280552226
1.5952686228755015;-2.202160272233762
1.5896902651474834;-2.198192718563822
1.5814180521892611;-2.192375995615637
1.5717186217439825;-2.1857088954007353
1.5675499384570213;-2.182877210361341
1.551496380906258;-2.171918161473513
1.5501769954385938;-2.1710156174179827
1.5344830674462466;-2.1600187479712907
1.5267618654095998;-2.1541821108683217
1.5190871775384531;-2.147982797091071
1.51141198095787;-2.141329667708241
1.5050058860993372;-2.135511562285818
1.492585930911997;-2.1234708571814065
1.4867475107567032;-2.1173837581609503
1.4811106707467667;-2.1112758289130085
1.4755944128041094;-2.1051625262188702
1.4639904606085499;-2.0916647487050954
1.4557329908742696;-2.081833627999904
1.4494408810507606;-2.0744298826350387
1.4452353486868714;-2.0695184792652856
1.4358352331659803;-2.0585945242539356
1.4243832872644109;-2.0453761549217675
1.4160228643488866;-2.0356666762519486
1.4108071444310537;-2.0295630464317322
1.4108071444310537;-2.0295630464317322
1.4004129913672418;-2.017292098056003
1.3869415943695595;-2.0011954908018237
1.377549869480357;-1.9898245049599186
1.3670713242084243;-1.976992081599882
1.3566210754606807;-1.96403584362568
1.3513893816630953;-1.9574749752031577
1.3460977792304756;-1.950872618397594
1.3407219398634624;-1.9442417519470103
1.3308019958734845;-1.932205779382364
1.317966331929551;-1.9173654763237222
1.3048992658380743;-1.9040810169141453
1.2977196416283294;-1.897619956057881
1.2811627180752652;-1.884562466116544
1.264923242330771;-1.87371485326273
1.2534535940520404;-1.8669194307675516
1.2336474178876826;-1.8570481598093203
1.2225678686475834;-1.8524623761956422
1.2148272319968147;-1.8496397924949743
1.2057532896951622;-1.8467005583772211
1.195453543953995;-1.843798698404864
1.182576130961938;-1.8408277413659813
1.1753142737729805;-1.839462929156477
1.1666420420599595;-1.8382006979037426
1.1524613495103198;-1.8369995041540177
1.1441127467864534;-1.83690380467449
1.137140369502597;-1.8371692837621514
1.1233429945833249;-1.8384195345499073
1.1154104497253434;-1.839569313427604
1.109046991563836;-1.8406047105664418
1.0968027023999705;-1.8429722602178347
1.0883901490751995;-1.8449073424149842
1.0719390803007476;-1.8495261269586865
1.0650124823570462;-1.8517798372877081
1.0568953029911976;-1.854689454500844
