0,0,0,reset,0:0:2
0,0,762,reset,0:1:12
0,0,762,collision,0:1:12
0,0,762,reset,0:1:15
0,1,367,reset,0:1:50
0,1,367,collision,0:1:50
0,1,367,reset,0:1:52
0,2,337,reset,0:2:24
0,2,337,collision,0:2:24
0,2,337,reset,0:2:26
0,3,125,reset,0:2:39
0,3,125,collision,0:2:39
0,3,125,reset,0:2:41
0,4,282,reset,0:3:10
0,4,282,collision,0:3:10
0,4,282,reset,0:3:12
0,5,301,reset,0:3:38
0,5,301,collision,0:3:38
0,5,301,reset,0:3:40
0,6,328,reset,0:4:8
0,6,328,collision,0:4:8
0,6,328,reset,0:4:10
0,7,410,goal,0:4:44
0,7,411,goal,0:4:47
0,7,412,goal,0:4:50
