0,0,0,reset,0:0:7
0,351,140,goal,0:1:5
0,351,141,goal,0:1:7
0,351,142,goal,0:1:8
0,351,143,goal,0:1:10
0,351,144,goal,0:1:12
0,351,145,goal,0:1:13
0,351,146,goal,0:1:15
0,351,147,goal,0:1:19
0,351,148,goal,0:1:20
0,351,149,goal,0:1:22
0,351,150,goal,0:1:24
0,351,151,goal,0:1:25
0,351,153,goal,0:1:28
0,351,154,goal,0:1:29
0,351,155,goal,0:1:31
0,351,156,goal,0:1:33
0,351,157,goal,0:1:34
0,351,158,goal,0:1:36
0,351,159,goal,0:1:38
0,351,160,goal,0:1:39
0,351,161,goal,0:1:41
0,351,162,goal,0:1:45
0,351,163,goal,0:1:46
0,351,164,goal,0:1:48
0,351,165,goal,0:1:50
0,351,166,goal,0:1:53
0,351,167,goal,0:1:57
0,351,168,goal,0:1:59
0,351,169,goal,0:2:0
0,351,170,goal,0:2:2
0,351,171,goal,0:2:4
0,351,172,goal,0:2:5
0,351,173,goal,0:2:9
0,351,174,goal,0:2:11
0,351,175,goal,0:2:12
0,351,176,goal,0:2:14
0,351,177,goal,0:2:18
0,351,178,goal,0:2:19
