0,351,0,1.5016368182606685,-0.9937813483517692,1,-5.0
0,351,1,1.5016764033235275,-0.9937198054817887,1,-5.0
0,351,2,1.5024497116283104,-0.9935914202974018,1,-5.0
0,351,3,1.5051756441819448,-0.9934036085801491,1,-5.0
0,351,4,1.5106985420243255,-0.9931175016508064,1,-5.0
0,351,5,1.5178700455640157,-0.9928512105282499,1,-5.0
0,351,6,1.5178700455640157,-0.9928512105282499,1,-5.0
0,351,7,1.5257270383756592,-0.9926123276314072,1,-5.0
0,351,8,1.532710283994695,-0.992413419296894,1,-5.0
0,351,9,1.5423197482479032,-0.9921581635126285,1,-5.0
0,351,10,1.5534558971890178,-0.9919192079171878,1,-5.0
0,351,11,1.563593832563736,-0.9917552006267764,1,-5.0
0,351,12,1.5752073473835058,-0.9916265341538844,1,-5.0
0,351,13,1.5843568290570722,-0.9915726813144875,1,-5.0
0,351,14,1.5972358982626487,-0.9916042495072488,1,-5.0
0,351,15,1.6177672389359576,-0.9918936451156979,1,-5.0
0,351,16,1.626945812961536,-0.9920920205325431,1,-5.0
0,351,17,1.6341597702696102,-0.9922804360408072,1,-5.0
0,351,18,1.6427418216488483,-0.9925335025103564,1,-5.0
0,351,19,1.6541831904780528,-0.99295453873458,1,-5.0
0,351,20,1.6605224142004662,-0.9932276519355574,1,-5.0
0,351,21,1.6636421494353453,-0.9933680151938884,1,-5.0
0,351,22,1.6727701089241949,-0.9938058427861561,1,-5.0
0,351,23,1.684183338125235,-0.9944248986894241,1,-5.0
0,351,24,1.6895134096738442,-0.9947419210023779,1,-5.0
0,351,25,1.6974048616492479,-0.9952764530471685,1,-5.0
0,351,26,1.7078298530849247,-0.9960368476466444,1,-5.0
0,351,27,1.7207148608840441,-0.9970882234336413,1,-5.0
0,351,28,1.7296480529504203,-0.997883785442611,1,-5.0
0,351,29,1.7372521844104911,-0.9986144560335624,1,-5.0
0,351,30,1.7435548231984321,-0.9992519906020657,1,-5.0
0,351,31,1.7498292376425666,-0.9999161402779224,1,-5.0
0,351,32,1.7598129453234088,-1.0010417350323106,1,-5.0
0,351,33,1.7622991202413107,-1.0013346610194416,1,-5.0
0,351,34,1.770884962268932,-1.0023713931337677,1,-5.0
0,351,35,1.7794118329456659,-1.003487371621922,1,-5.0
0,351,36,1.783196404919347,-1.0040104823573441,1,-5.0
0,351,37,1.7883016930250502,-1.0047358626103584,1,-5.0
0,351,38,1.7975407592617065,-1.0061170918484545,1,-5.0
0,351,39,1.8040527861527471,-1.0071247288631175,1,-5.0
0,351,40,1.8092610420383377,-1.0079694417422442,1,-5.0
0,351,41,1.82040586006484,-1.0098803736737387,1,-5.0
0,351,42,1.8259419457802761,-1.010843188369985,1,-5.0
0,351,43,1.8313982987698376,-1.0118296777235587,1,-5.0
0,351,44,1.8421149099557734,-1.0138633652058173,1,-5.0
0,351,45,1.8552215796957685,-1.0164910097337236,1,-5.0
0,351,46,1.865551699484077,-1.018683902427547,1,-5.0
0,351,47,1.8746462222369789,-1.0207101286730647,1,-5.0
0,351,48,1.8824122990746444,-1.0225024099924598,1,-5.0
0,351,49,1.8902297368599295,-1.0243750437894603,1,-5.0
0,351,50,1.900600612623811,-1.0269533458839613,1,-5.0
0,351,51,1.9045348418300556,-1.0279678381742072,1,-5.0
0,351,52,1.9175304511157558,-1.0314139718960325,1,-5.0
0,351,53,1.9228047550262688,-1.0328719914170212,1,-5.0
0,351,54,1.924121567622938,-1.03323831047114,1,-5.0
0,351,55,1.9332748344446924,-1.03583632073197,1,-5.0
0,351,56,1.9397737253648355,-1.0377508985260504,1,-5.0
0,351,57,1.9488251725202712,-1.040497143260851,1,-5.0
0,351,58,1.9565557722817626,-1.0429199991044122,1,-5.0
0,351,59,1.9642658906462278,-1.0454107129173695,1,-5.0
0,351,60,1.9745311796252998,-1.0488437600886527,1,-5.0
0,351,61,1.9822258876495957,-1.051507213610755,1,-5.0
0,351,62,1.9886374553279271,-1.0537858855470301,1,-5.0
0,351,63,1.9924863598053613,-1.0551806948533515,1,-5.0
0,351,64,2.153780275886326,-1.1343710680339603,1,-5.0
0,351,65,2.2098775233710723,-1.1736673158843112,1,-5.0
0,351,66,2.264960867349584,-1.2198809839541125,1,-5.0
0,351,67,2.2987264350233287,-1.2525647556416015,1,-5.0
0,351,68,2.3428081062650628,-1.30100170311783,1,-5.0
0,351,69,2.3842398191415146,-1.3535089763373653,1,-5.0
0,351,70,2.4270732217279494,-1.415800058482175,1,-5.0
0,351,71,2.458117100509992,-1.4667504552876909,1,-5.0
0,351,72,2.483436342055091,-1.5125468699285605,1,-5.0
0,351,73,2.516064905724995,-1.5777372813224435,1,-5.0
0,351,74,2.542454326818303,-1.6367459250248972,1,-5.0
0,351,75,2.5662846118256355,-1.6958445118899468,1,-5.0
0,351,76,2.5906142159675127,-1.7543395011115153,1,-5.0
0,351,77,2.6165078350743243,-1.809798899069489,1,-5.0
0,351,78,2.639466563237114,-1.8547701404590664,1,-5.0
0,351,79,2.6628953306472116,-1.9016174602479838,1,-5.0
0,351,80,2.689137857606172,-1.958428047775223,1,-5.0
0,351,81,2.7062598555661803,-1.9996381207546297,1,-5.0
0,351,82,2.722035669213752,-2.041918240260745,1,-5.0
0,351,83,2.7394904153073196,-2.0971635589963284,1,-5.0
0,351,84,2.753464403950486,-2.1477939622972455,1,-5.0
0,351,85,2.779615812744868,-2.2283517693271597,1,-5.0
0,351,86,2.812764524909423,-2.30032328959202,1,-5.0
0,351,87,2.841417179063768,-2.3511244326937373,1,-5.0
0,351,88,2.8647188188269186,-2.3950152282390214,1,-5.0
0,351,89,2.8873595097467293,-2.4432709460501782,1,-5.0
0,351,90,2.9039699063233386,-2.483851695484359,1,-5.0
0,351,91,2.9220952927865778,-2.5368066951759074,1,-5.0
0,351,92,2.934738989221184,-2.580581793351755,1,-5.0
0,351,93,2.9460825828246153,-2.6271835469927804,1,-5.0
0,351,94,2.9599765737855592,-2.7014044456459443,1,-5.0
0,351,95,2.9695939643439044,-2.782933605988629,1,-5.0
0,351,96,2.9728965776688328,-2.8497684476054372,1,-5.0
0,351,97,2.972908255795278,-2.8917930077188534,1,-5.0
0,351,98,2.97393587225062,-2.946571969590547,1,-5.0
0,351,99,2.977293755056565,-3.0149324276721603,1,-5.0
0,351,100,2.984040847529437,-3.0714804989052618,1,-5.0
0,351,101,2.992530881314825,-3.119431397766804,1,-5.0
0,351,102,3.0002079173752247,-3.164028672330094,1,-5.0
0,351,103,3.0088804445801585,-3.2237908196123977,1,-5.0
0,351,104,3.0140056308394927,-3.267107788554626,1,-5.0
0,351,105,3.018471327684331,-3.3192705112654504,1,-5.0
0,351,106,3.0207841740845547,-3.3678172989312047,1,-5.0
0,351,107,3.021175025084007,-3.4167812054051585,1,-5.0
