0,91,-500.5215962150662,0.5971112251281738,501,0.41294967113388825,0:15:23
0,92,-250.22711358115384,2.4420666694641113,1002,0.40882017442254937,0:32:33
0,93,-325.84007554117113,9.743342399597168,1503,0.4047319726783239,0:50:21
0,94,-528.0079263800086,10.734417915344238,2004,0.40068465295154065,1:8:40
0,95,-225.01837053469984,6.210092067718506,2505,0.39667780642202527,1:26:8
0,96,885.56355002604,2.2524805068969727,3006,0.392711028357805,1:43:57
0,97,328.86871811125036,7.5044660568237305,3507,0.38878391807422696,2:2:35
0,98,-169.14971637587325,5.01680326461792,4008,0.3848960788934847,2:21:33
0,99,-38026.49264083241,4.530568599700928,4509,0.38104711810454983,2:34:41
0,91,-272.3918500772807,3.6173205375671387,501,0.41294967113388825,0:15:59
0,92,-328.74785658390675,4.7860941886901855,1002,0.40882017442254937,0:34:2
0,93,-202.97044430411694,17.600873947143555,1503,0.4047319726783239,0:52:32
0,94,-440.9797662976451,6.450176239013672,2004,0.40068465295154065,1:11:45
0,95,-56.83908947764678,8.728711128234863,2505,0.39667780642202527,1:21:51
0,96,3349.2334927554803,18.23981285095215,3006,0.392711028357805,1:28:24
0,97,-4443.520799668717,-8.227866172790527,3507,0.38878391807422696,1:34:51
0,98,229.44477503128525,9.347320556640625,4008,0.3848960788934847,1:40:47
0,99,2413865.2947903275,600.1865234375,4509,0.38104711810454983,1:47:22
0,100,71.11378663330908,1488.396240234375,5010,0.37723664692350434,1:53:45
0,101,85.34146548822957,2727.015380859375,5511,0.37346428045426927,2:0:14
0,102,-564.4803000041518,2271.3095703125,6012,0.36972963764972655,2:6:43
0,103,-273.47210386281563,4876.859375,6513,0.36603234127322926,2:13:23
0,104,23.7678587819605,3664.16259765625,7014,0.36237201786049694,2:19:45
0,105,-152.6353905830933,4756.451171875,7515,0.358748297681892,2:26:7
0,106,-5.938614831608063,5365.53515625,8016,0.35516081470507305,2:32:48
0,107,52.21380249731726,5091.65771484375,8517,0.3516092065580223,2:39:14
0,108,71.84356050787095,6053.72119140625,9018,0.34809311449244207,2:45:58
0,109,61.77903941063222,7483.44384765625,9519,0.34461218334751764,2:52:32
0,110,-401.2943193203449,7271.07275390625,10020,0.34116606151404244,2:59:33
0,111,27.22338628476149,6127.6162109375,10521,0.337754400898902,3:5:59
0,112,-486.9517554345322,5869.67041015625,11022,0.334376856889913,3:12:38
0,113,110.93298573838354,5314.42138671875,11523,0.33103308832101386,3:19:17
0,114,112.66053397658368,4615.240234375,12024,0.3277227574378037,3:26:0
0,115,78.88336830935094,6948.03076171875,12525,0.3244455298634257,3:32:41
0,116,-1132.7558490690637,5714.79443359375,13026,0.3212010745647914,3:39:11
0,117,-118.34990312700603,7707.841796875,13527,0.3179890638191435,3:45:41
0,118,108.89065329822253,6674.34033203125,14028,0.31480917318095203,3:52:14
0,119,-44.12698749550539,8162.2158203125,14529,0.3116610814491425,3:58:43
0,120,119.87766599504015,7785.69091796875,15030,0.30854447063465107,4:5:27
0,121,-26.067914962305146,6475.16357421875,15531,0.30545902592830454,4:11:18
0,122,402.3632705193431,8878.7841796875,16032,0.3024044356690215,4:17:9
0,123,96.98223148866562,8519.3095703125,16533,0.29938039131233124,4:23:7
0,124,-2923.8090120906036,7484.8310546875,17034,0.2963865873992079,4:29:21
0,125,-152.09687847969414,5372.43896484375,17535,0.29342272152521587,4:35:39
0,126,-0.1358896036062216,4708.5478515625,18036,0.2904884943099637,4:41:20
0,127,78.98670743605298,7222.46240234375,18537,0.28758360936686406,4:47:32
0,128,159.83589730626937,4110.16845703125,19038,0.2847077732731954,4:53:46
0,129,-10.334653273824436,6368.0947265625,19539,0.28186069554046345,5:0:0
0,130,5.2442910651469505,6673.52734375,20040,0.2790420885850588,5:6:20
0,131,137.5372154542569,5628.99658203125,20541,0.2762516676992082,5:12:33
0,132,478.1021447110437,3467.265380859375,21042,0.27348915102221616,5:18:27
0,133,100.13192562817389,6584.0986328125,21543,0.270754259511994,5:24:42
0,134,213.1964469384072,7183.32666015625,22044,0.26804671691687404,5:30:56
0,135,77.87721570359533,6001.06201171875,22545,0.2653662497477053,5:37:11
0,136,-254.4131141885176,6442.8984375,23046,0.2627125872502282,5:43:21
0,137,305.48118774175265,5271.6220703125,23547,0.2600854613777259,5:49:20
0,138,227.96665885179584,4646.359375,24048,0.2574846067639487,5:55:18
0,139,111.04282968806821,6025.59619140625,24549,0.2549097606963092,6:1:23
0,140,104.57200687248721,5669.7001953125,25050,0.2523606630893461,6:8:19
0,141,179.74330512751266,5671.75146484375,25551,0.24983705645845267,6:15:0
0,142,176.05114137267327,6134.61474609375,26052,0.24733868589386815,6:21:31
0,143,571.0544432983911,5265.81103515625,26553,0.24486529903492946,6:28:40
0,144,76.4919951976601,6065.86376953125,27054,0.24241664604458016,6:35:55
0,145,-225.55316144100107,4844.20556640625,27555,0.23999247958413436,6:43:19
0,146,215.89207988457179,5139.87255859375,28056,0.23759255478829303,6:50:28
