0,0,0,reset,0:0:2
0,0,304,reset,0:0:25
0,0,304,collision,0:0:0
0,0,304,reset,0:0:2
0,1,262,reset,0:0:23
0,1,262,collision,0:0:0
0,1,262,reset,0:0:2
0,2,288,reset,0:0:25
0,2,288,collision,0:0:0
0,2,288,reset,0:0:2
0,3,1317,reset,0:1:52
0,3,1317,collision,0:0:0
0,3,1317,reset,0:0:2
0,4,267,reset,0:0:24
0,4,267,collision,0:0:0
0,4,267,reset,0:0:2
0,5,294,reset,0:0:25
0,5,294,collision,0:0:0
0,5,294,reset,0:0:2
0,6,244,reset,0:0:23
0,6,244,collision,0:0:0
0,6,244,reset,0:0:2
0,7,796,goal,0:1:7
0,7,797,goal,0:0:1
0,7,798,goal,0:0:1
0,7,799,goal,0:0:1
0,7,800,goal,0:0:1
0,7,801,goal,0:0:1
0,7,802,goal,0:0:1
0,7,803,goal,0:0:1
0,7,804,goal,0:0:3
0,7,805,goal,0:0:1
0,7,806,goal,0:0:1
0,7,807,goal,0:0:1
