Column4;Column5
1.5010974575037328;-0.9956759641332922
1.5011537959500898;-0.9955069003206533
1.501209866285458;-0.995305924100202
1.501230133612068;-0.9952271108860186
1.5012546637107151;-0.9951523358117206
1.501279848285432;-0.9950589528695005
1.5012949656150858;-0.9949942290787517
1.501324896571992;-0.994887057028437
1.5013372384469241;-0.9948448565787901
1.5013873200020342;-0.9946583791902882
1.5014155416787782;-0.9945318316734675
1.5014256647433901;-0.9945023481520594
1.5014554510742766;-0.9943955637537735
1.5014768314910536;-0.9943001742954368
1.5015066387782798;-0.9941978810225504
1.5015376642735936;-0.9940770826396729
1.501526123791827;-0.9939366479668224
1.5014909581206493;-0.9938436842000338
1.5014499647819601;-0.9936721354949843
1.5015116714170889;-0.9935481556010434
1.501739944088321;-0.9933581795692825
1.5020185722990578;-0.9933026814586444
1.5025545924845862;-0.9932938414396094
1.5035868689049454;-0.9934024866345145
1.5054243362588817;-0.9939448021764895
1.5069748244783192;-0.9945912860768829
1.509490896993889;-0.9958780437054756
1.5143645644624766;-0.9990218515498608
1.5163357036845087;-1.0005371914919559
1.5210604890815838;-1.0047577246897132
1.5259309026238932;-1.0101549434925343
1.5280690770844128;-1.012880660131231
1.530168659138276;-1.0158183611185385
1.5322327692241628;-1.0190083498786358
1.5380592787947984;-1.0299216933668904
1.5414852024312984;-1.0382506351515708
1.5430369386220817;-1.0426834199484412
1.5461754149455615;-1.053638185365469
1.547667291488204;-1.0601673029317764
1.5486512378222288;-1.0651731639660116
1.551640549271282;-1.0860515656724101
1.5529711415800838;-1.098970557379304
1.5535190440897249;-1.1046924243147629
1.5549234069494204;-1.118558479266626
1.5566926104746537;-1.1332136270529696
1.5597560281476923;-1.15099901519873
1.5636677371379057;-1.16755938265344
1.5705891736093438;-1.1893278610902767
1.5760505363685766;-1.203020509777651
1.5878420539125446;-1.2259503107128649
1.5907281764131658;-1.2304319947303086
1.5977940599237117;-1.23966872568957
1.602946031618175;-1.244839438731941
1.604784284116751;-1.2463349790846507
1.6068449465862138;-1.24775362882508
1.6089891155216722;-1.2491115762669718
1.6101225907233538;-1.2497912250402148
1.6098997583944885;-1.2496225084451902
1.6090319444686738;-1.24911259101188
1.6074735905572495;-1.2482120369010299
1.6053297216238038;-1.2469550326282608
1.6023577084860763;-1.2451383276946673
1.600344067192992;-1.2437145046985312
1.5997524110878452;-1.243247617683646
1.6114665545689861;-1.2874500037786265
1.6319141574279696;-1.3226380070138795
1.6784985629886544;-1.3491771352325108
1.729538757567987;-1.3460804654189553
1.7842194364799606;-1.305768077684458
1.799765239829543;-1.2687527946782824
1.8078885125646713;-1.2472642165003047
1.8355881503790188;-1.2223182008122746
1.8789567915041552;-1.2202561540250856
1.91365347665911;-1.2392556000409876
1.9450537122535212;-1.2743090784814206
1.9527592855649103;-1.3028541056866518
1.9447726871981865;-1.3331972800757896
1.9313365747118652;-1.3591140319424524
1.924654854086861;-1.3918652517916668
1.9405716332565723;-1.442353229735618
1.982622040918276;-1.4758825107359035
2.0460496087994136;-1.4825634200749054
2.0973012903182675;-1.456490616463825
2.139816844462913;-1.4132350750666256
2.1699276086208394;-1.3864757298806123
2.2133574471708966;-1.3679819518027097
2.2440802031484606;-1.376307622644255
2.262449356997532;-1.3966972317803628
2.269243400008348;-1.431280630451247
2.255502145334204;-1.4653753040081479
2.2322356755055037;-1.4853864207265852
2.2121504115314803;-1.501791429095756
2.188725729277105;-1.552334119853973
2.2019839551918965;-1.6200550188847551
2.2324151803585917;-1.6520962214742607
2.286254080505046;-1.67190701532406
2.3408686943285058;-1.6818351709868231
2.3964210474086434;-1.7066728742788466
2.4111803818116573;-1.7290095282593732
2.409451895644175;-1.7644414974121572
2.380524219912839;-1.804403999564094
2.3415769258348784;-1.8342055380411884
2.2975407210944674;-1.8783253175554517
2.27404563102192;-1.9413973547265977
2.2827241723793144;-1.998080125105753
2.3272765075089272;-2.0466393706999852
2.389027845758254;-2.0521483931071844
2.425150804150349;-2.042873287586973
2.468313128011857;-2.0411354980671375
2.4907137069656247;-2.0537972845502264
2.5064041005779734;-2.0790608816105167
2.5068063752956067;-2.1141503339209127
2.489357402885862;-2.142677999608579
2.4591045439632704;-2.163110204524478
2.4259600655879123;-2.17672397713014
2.3821097259772666;-2.17678189266991
2.3307795811487138;-2.1672546080435957
2.2715112713925403;-2.1766999040038453
2.2366692109743416;-2.213455088079106
2.2252622871721797;-2.263156578964582
2.2410537877319987;-2.317348491392217
2.27781241415443;-2.352688358393387
2.322251338498358;-2.365556594163439
2.358528855834334;-2.3689110306626313
2.4028034995295706;-2.3810082261492758
2.424959648939091;-2.404415090761991
2.4289772179659366;-2.4509672337395148
2.4114776634208415;-2.4797213940904115
2.3861033526652364;-2.4949640703445266
2.367212401016739;-2.5073466727463134
2.341946125048149;-2.5470861967934453
2.340677689510989;-2.610330259646049
2.3685607369924457;-2.655450214447315
2.4201673377063733;-2.6810276288039683
2.463207288490452;-2.694161183407342
2.5019994536592356;-2.720188209489193
2.511739437765541;-2.7516778715997807
2.502512662552153;-2.781024012040484
2.480040179340695;-2.8022244030821577
2.439246260852352;-2.8170262235010655
2.3732948023637728;-2.8297800446937798
2.3073694244435043;-2.8605120564906756
2.28699872866797;-2.8863469654571414
2.2851740843053876;-2.9052576718291223
2.305528522350047;-2.962681519325567
2.349292866564941;-2.9984260661120588
2.4207144853828746;-3.0182296364720145
2.4950808444314485;-3.046759747778432
2.529078647901425;-3.0891607109098524
2.529235017011299;-3.1223761938769887
2.511245199063201;-3.14961990915463
2.4915638248488947;-3.1629741440583783
2.467945531377384;-3.190459346875471
2.4570723162794166;-3.241824671101012
2.469577422332131;-3.2878512831036053
2.49897722461031;-3.3253012615787134
2.523928325486934;-3.356291127414438
2.530596471652253;-3.388665739108286
2.5170813733404436;-3.4179090803373864
2.4834494453102782;-3.4373372843071834
2.4502572563490395;-3.4368365124722384
2.4189913770292795;-3.428293867145832
2.3690687305148854;-3.4234492239729803
2.3226509421992283;-3.4417299829434773
2.283115036869236;-3.4754553491014977
2.234436401887943;-3.5113253899479666
2.1957040152532694;-3.538685392685453
2.1613953872253293;-3.5897776609746352
2.1623857308703354;-3.636824794662253
2.203085604971109;-3.6980223306666926
2.2656358229143416;-3.736462587116096
2.327898200998372;-3.7826543864502944
2.351687416959281;-3.8264394890808617
2.347305114197246;-3.8586427063057505
2.3286737447212267;-3.8797191576159986
2.2899788315826166;-3.889594081746867
2.243503342872469;-3.878683210829164
2.18333853635398;-3.8713742386188503
2.1337851050609133;-3.8915730736820136
2.10613143973598;-3.941687695083194
2.112169747890075;-4.002395475455181
2.140756907159615;-4.04014806378757
2.1803716367551025;-4.07580527342493
2.2029230257673382;-4.1144561218890745
2.196605584007887;-4.150472924850665
2.1728368276309067;-4.175428695193479
2.132009718708331;-4.1958117565627555
2.0895261864487082;-4.225184090272981
2.064299558032718;-4.279600597829404
2.0856178540907417;-4.346792736446881
2.1389961801812984;-4.391077864726018
2.1964545817953876;-4.41868069596657
2.2523885785601685;-4.431256272275841
2.3188118493170284;-4.440423851656499
2.3822516860380536;-4.467890304495497
2.3991456703788923;-4.49301429706642
2.4003265624917596;-4.51662514082806
2.379269322236976;-4.550659118523469
2.3513344649603787;-4.565511179329601
2.309656682118926;-4.567183014777725
2.262527079124866;-4.56570556259088
2.2165189238488905;-4.581154487709495
2.184224619573696;-4.621081987469554
2.179253051832792;-4.681828140672532
2.206351159846731;-4.727427784559225
2.254385358148947;-4.747675522981442
2.32229637160579;-4.746150511331879
2.3928155339513397;-4.741777800651449
2.454187981763386;-4.751543809577937
2.4914235331958285;-4.780846265262424
2.4909283397777866;-4.81674254204351
2.4700409978009064;-4.847184856846815
2.4367382780610294;-4.860570830530819
2.400068100125753;-4.85489734107355
2.356850028569299;-4.840372870139391
2.285446928425679;-4.8407257198676055
2.2491399949133224;-4.868496609046782
2.2274694973380536;-4.926120089140449
