Column1;Column2;Column3;Column4;Column5;Column6;Column7
0;10;127;2.6119741697720498;-1.1416911760616322;1;-5.0
0;10;128;2.6214351840679786;-1.1444932582283884;1;-5.0
0;10;129;2.632506118993827;-1.147493061805342;1;-5.0
0;10;130;2.639635241305158;-1.1491891695135594;1;-5.0
0;10;131;2.6483855372616607;-1.1510081452120708;1;-5.0
0;10;132;2.6542628016613468;-1.1521222411494372;1;-5.0
0;10;133;2.6600942782595958;-1.1531143653111255;1;-5.0
0;10;134;2.671342348988284;-1.1548873342730719;1;-5.0
0;10;135;2.672706734337347;-1.155089174390434;1;-5.0
0;10;136;2.676741471254785;-1.1556700547736525;1;-5.0
0;10;137;2.6909855118115096;-1.1576602199001436;1;-5.0
0;10;138;2.6947701970004942;-1.158173649293776;1;-5.0
0;10;139;2.7048464314696994;-1.159468314654444;1;-5.0
0;10;140;2.7099381209189053;-1.1601302937562807;1;-5.0
0;10;141;2.7201941608266487;-1.1615437940297961;1;-5.0
0;10;142;2.7253754117608526;-1.1623086033528123;1;-5.0
0;10;143;2.7266779797998235;-1.1625053817841335;1;-5.0
0;10;144;2.731914152500566;-1.1633463070805963;1;-5.0
0;10;145;2.742495798306043;-1.1652939049804407;1;-5.0
0;10;146;2.7451723562871106;-1.1658448303729108;1;-5.0
0;10;147;2.7574041878601583;-1.1687901327052426;1;-5.0
0;10;148;2.76724796103028;-1.1718212984982874;1;-5.0
0;10;149;2.7744008980843033;-1.174376174099177;1;-5.0
0;10;150;2.777273623479415;-1.1754800001981085;1;-5.0
0;10;151;2.7858145695901135;-1.1790859641827267;1;-5.0
0;10;152;2.792727345117718;-1.1823729814526063;1;-5.0
0;10;153;2.8082359125458605;-1.1910092096339806;1;-5.0
0;10;154;2.8118336439166423;-1.1932294602413338;1;-5.0
0;10;155;2.8187698801238366;-1.1976782610823777;1;-5.0
0;10;156;2.822152524077425;-1.1998924644453686;1;-5.0
0;10;157;2.830895270795503;-1.2058084647934342;1;-5.0
0;10;158;2.840372818027434;-1.2123776619691429;1;-5.0
0;10;159;2.8456213270667856;-1.2160468173291654;1;-5.0
0;10;160;2.858482376088618;-1.2250685827274213;1;-5.0
0;10;161;2.8617712069274996;-1.22742715202109;1;-5.0
0;10;162;2.865057397125569;-1.2298330213037145;1;-5.0
0;10;163;2.8782766774947417;-1.2398261767290517;1;-5.0
0;10;164;2.885983289986663;-1.2459518128116533;1;-5.0
0;10;165;2.894584445500742;-1.2531141543610635;1;-5.0
0;10;166;2.89991851165506;-1.2576319811234487;1;-5.0
0;10;167;2.909698780847656;-1.2658908904360768;1;-5.0
0;10;168;2.9163295945269834;-1.2716276752223679;1;-5.0
0;10;169;2.920717660874113;-1.275545060619534;1;-5.0
0;10;170;2.9261300114899105;-1.2804943008733192;1;-5.0
0;10;171;2.9304114166148003;-1.28447708973686;1;-5.0
0;10;172;2.937907062796049;-1.291485573171299;1;-5.0
0;10;173;2.944388783701058;-1.297526161704465;1;-5.0
0;10;174;2.9476858109119504;-1.3005739178939388;1;-5.0
0;10;175;2.958864827110913;-1.3110462544191168;1;-5.0
0;10;176;2.9633914005148823;-1.3153752421934337;1;-5.0
0;10;177;2.96792823816323;-1.3197788534420256;1;-5.0
0;10;178;2.9779546977698113;-1.3297887780921447;1;-5.0
0;10;179;2.983408062356397;-1.3353449010032858;1;-5.0
0;10;180;2.992147399351895;-1.3443014625199308;1;-5.0
0;10;181;2.9966009214634965;-1.3487844939561795;1;-5.0
0;10;182;3.0069340611645803;-1.3589292019276524;1;-5.0
0;10;183;3.0165302224043278;-1.3680251790153806;1;-5.0
0;10;184;3.0288216723076973;-1.3794224076934916;1;-5.0
0;10;185;3.0389054680310785;-1.3885598236810905;1;-5.0
0;10;186;3.0453958758064137;-1.3942831636128197;1;-5.0
0;10;187;3.0520524889813045;-1.4000101849695745;1;-5.0
0;10;188;3.057510187646058;-1.4045754890012334;1;-5.0
0;10;189;3.0673623371392615;-1.4125192088434744;1;-5.0
0;10;190;3.0818552054684547;-1.423586858534773;1;-5.0
0;10;191;3.0890968920007573;-1.4289131736302;1;-5.0
0;10;192;3.100434910711709;-1.4370585087951604;1;-5.0
0;10;193;3.1143558160252014;-1.4469646179268438;1;-5.0
0;10;194;3.1198644018169914;-1.450915260711435;1;-5.0
0;10;195;3.126737149586471;-1.4558822262615583;1;-5.0
0;10;196;3.135017420439281;-1.4619468531761455;1;-5.0
0;10;197;3.147593530826742;-1.4710797083400442;1;-5.0
0;10;198;3.157405441178929;-1.4782834852218971;1;-5.0
0;10;199;3.1685358903196597;-1.4868214765586392;1;-5.0
0;10;200;3.1809868591816035;-1.4969990398673811;1;-5.0
0;10;201;3.187869591259636;-1.5028784637886168;1;-5.0
0;10;202;3.193310700274467;-1.5076292929378117;1;-5.0
0;10;203;3.2051036599433935;-1.518326156351702;1;-5.0
0;10;204;3.2101536927208687;-1.5230280713690305;1;-5.0
0;10;205;3.213890838063894;-1.5265482404040625;1;-5.0
0;10;206;3.220050826261692;-1.5324321415370494;1;-5.0
0;10;207;3.2249741280311364;-1.5371148613546666;1;-5.0
0;10;208;3.2311541543679234;-1.5429663541488599;1;-5.0
0;10;209;3.2348944784078597;-1.5464778708346867;1;-5.0
0;10;210;3.2399330640876496;-1.5511714474859581;1;-5.0
0;10;211;3.2462470935487704;-1.556993104948636;1;-5.0
0;10;212;3.2499738329292223;-1.5604081145733804;1;-5.0
0;10;213;3.2608585157473784;-1.5703674346348346;1;-5.0
0;10;214;3.265601557252221;-1.5746694727150612;1;-5.0
0;10;215;3.2807846712835045;-1.5882057633549296;1;-5.0
0;10;216;3.287666155087312;-1.594259890399787;1;-5.0
0;10;217;3.2966582718193735;-1.6022562261441762;1;-5.0
0;10;218;3.3054724243508224;-1.6102489223344605;1;-5.0
0;10;219;3.3152545832354674;-1.6192827791097162;1;-5.0
0;10;220;3.3227848332367795;-1.6263237986296795;1;-5.0
0;10;221;3.328106985863711;-1.6313589672181301;1;-5.0
0;10;222;3.331263624286717;-1.6343671231347414;1;-5.0
0;10;223;3.337519443026826;-1.640345531842519;1;-5.0
0;10;224;3.3466859463456546;-1.649215179378867;1;-5.0
0;10;225;3.3527614921861084;-1.6550892443674659;1;-5.0
0;10;226;3.36179308100637;-1.663851858433911;1;-5.0
0;10;227;3.3657678869280114;-1.667741144191443;1;-5.0
0;10;228;3.3677624115083367;-1.6696942417050342;1;-5.0
0;10;229;3.371728536631016;-1.6736040581758502;1;-5.0
0;10;230;3.3806429982594097;-1.6825009052968063;1;-5.0
0;10;231;3.3894328096012627;-1.691658311621877;1;-5.0
0;10;232;3.3970667298453106;-1.7001993055913212;1;-5.0
0;10;233;3.4063310429256672;-1.711505738365442;1;-5.0
0;10;234;3.4107880101207777;-1.7174550227178877;1;-5.0
0;10;235;3.4151202947103507;-1.7235724517797846;1;-5.0
0;10;236;3.4168141630251965;-1.7260657736098504;1;-5.0
0;10;237;3.4201167301252617;-1.7310976820000743;1;-5.0
0;10;238;3.4232758447091323;-1.7361889359798943;1;-5.0
0;10;239;3.4290659051213455;-1.7463891388884112;1;-5.0
0;10;240;3.4317030371389228;-1.7514807747317602;1;-5.0
0;10;241;3.4335756292768127;-1.7552991525295896;1;-5.0
0;10;242;3.4364895840943905;-1.761648611242549;1;-5.0
0;10;243;3.439627709484832;-1.7693140538967531;1;-5.0
0;10;244;3.441076656957823;-1.7731794793809437;1;-5.0
0;10;245;3.444782179146216;-1.784692891880483;1;-5.0
0;10;246;3.446098614041311;-1.7897283305954403;1;-5.0
0;10;247;3.4472178110725338;-1.7946918280627309;1;-5.0
0;10;248;3.4481577616962307;-1.799585418876191;1;-5.0
0;10;249;3.449383183615281;-1.808000097959644;1;-5.0
0;10;250;3.4501369092725724;-1.8163114460053262;1;-5.0
0;10;251;3.450393298586542;-1.8210435086359773;1;-5.0
0;10;252;3.450519196314565;-1.82925971500454;1;-5.0
0;10;253;3.449908639375974;-1.8420242087917789;1;-5.0
0;10;254;3.4496760859017437;-1.8443679986352615;1;-5.0
0;10;255;3.4492544349322074;-1.8478770069964603;1;-5.0
0;10;256;3.4478033286778085;-1.857157140494738;1;-5.0
0;10;257;3.4475911951181377;-1.858301156681908;1;-5.0
0;10;258;3.4453688996380225;-1.8683897021668203;1;-5.0
0;10;259;3.4436230943551185;-1.8750765327863097;1;-5.0
0;10;260;3.4396966762563466;-1.8874598704821095;1;-5.0
0;10;261;3.4356733805825805;-1.8975351847247732;1;-5.0
0;10;262;3.433132263409785;-1.9030155205733996;1;-5.0
0;10;263;3.4320756335831644;-1.9051608551390502;1;-5.0
0;10;264;3.4293315095707593;-1.9103969717756941;1;-5.0
0;10;265;3.4276478836048834;-1.9134269906603665;1;-5.0
0;10;266;3.424805076132551;-1.918359713824166;1;-5.0
0;10;267;3.420173656519935;-1.9260880884711675;1;-5.0
0;10;268;3.415364095972146;-1.9335414474008554;1;-5.0
0;10;269;3.4129196451593433;-1.9372278601125619;1;-5.0
0;10;270;3.4097726928497276;-1.9419665733724722;1;-5.0
0;10;271;3.405731180152212;-1.9480979975051556;1;-5.0
0;10;272;3.404316811763993;-1.9502691243005004;1;-5.0
0;10;273;3.39909207188362;-1.9583280131903118;1;-5.0
0;10;274;3.3934387154067416;-1.9671441912773697;1;-5.0
0;10;275;3.3873531541905013;-1.976634605516221;1;-5.0
0;10;276;3.3787228412942607;-1.9897390300184876;1;-5.0
0;10;277;3.3689860367002256;-2.003620887214921;1;-5.0
0;10;278;3.359404689457493;-2.016367767529607;1;-5.0
0;10;279;3.3493145500964783;-2.0291068413532964;1;-5.0
0;10;280;3.341460194687224;-2.038536132386693;1;-5.0
0;10;281;3.3333887144993097;-2.04783285706149;1;-5.0
0;10;282;3.3265274811502517;-2.0553967361444743;1;-5.0
0;10;283;3.3183026085621705;-2.064055815871173;1;-5.0
0;10;284;3.305942015068757;-2.0766187322795764;1;-5.0
0;10;285;3.303186573274161;-2.0793946657257547;1;-5.0
0;10;286;3.2921179477329106;-2.0905820004168985;1;-5.0
0;10;287;3.278349441790808;-2.1051594214878504;1;-5.0
0;10;288;3.2728549788386077;-2.1112283422376144;1;-5.0
0;10;289;3.2577009455557318;-2.1284128350582576;1;-5.0
0;10;290;3.252186888079483;-2.134866269310717;1;-5.0
0;10;291;3.243963221947686;-2.144740118299664;1;-5.0
0;10;292;3.231785648836528;-2.1598277620624997;1;-5.0
0;10;293;3.224061633637331;-2.169685840360633;1;-5.0
0;10;294;3.2167742165436493;-2.179181330582315;1;-5.0
0;10;295;3.206499745508183;-2.1928796903546814;1;-5.0
0;10;296;3.197921267783533;-2.204753357535736;1;-5.0
0;10;297;3.188936549547294;-2.2176618601103923;1;-5.0
0;10;298;3.1851180305637192;-2.2232470238106785;1;-5.0
0;10;299;3.181389562461118;-2.228747074764833;1;-5.0
0;10;300;3.1715939179534587;-2.2434301382693973;1;-5.0
0;10;301;3.164704367400986;-2.2538419618624905;1;-5.0
0;10;302;3.1613351210538667;-2.2590616493734985;1;-5.0
0;10;303;3.1539690780582954;-2.2709387762088986;1;-5.0
0;10;304;3.150826017220524;-2.276339315614381;1;-5.0
0;10;305;3.147748339078302;-2.281802102574791;1;-5.0
0;10;306;3.1418942102421252;-2.292971272678327;1;-5.0
0;10;307;3.1384696707041386;-2.300180119950141;1;-5.0
0;10;308;3.1352848303971528;-2.307616825101016;1;-5.0
0;10;309;3.130279031229107;-2.3213523051728897;1;-5.0
0;10;310;3.1275843577322204;-2.330717970957772;1;-5.0
0;10;311;3.1261265831798117;-2.336980361468335;1;-5.0
0;10;312;3.1238789761615937;-2.3493305778414424;1;-5.0
0;10;313;3.1230246080389046;-2.3553427569890757;1;-5.0
0;10;314;3.121559048134939;-2.368330603290636;1;-5.0
0;10;315;3.121232248067779;-2.3725861630103346;1;-5.0
0;10;316;3.1209122450878195;-2.3782384117796402;1;-5.0
0;10;317;3.1207145220024946;-2.389444766706683;1;-5.0
0;10;318;3.120732073640408;-2.390839834724681;1;-5.0
0;10;319;3.1218040469479513;-2.410142063021794;1;-5.0
0;10;320;3.1223998574658385;-2.4155999632931175;1;-5.0
0;10;321;3.123380549257503;-2.4224649272396515;1;-5.0
0;10;322;3.1246646196541437;-2.429374833725238;1;-5.0
0;10;323;3.1270331679267813;-2.4395079431875106;1;-5.0
0;10;324;3.1306161455118366;-2.4519114246695275;1;-5.0
0;10;325;3.133282895763916;-2.4598910484598724;1;-5.0
0;10;326;3.1385031562519936;-2.4744588624981607;1;-5.0
0;10;327;3.1454923132905637;-2.4923857731828436;1;-5.0
0;10;328;3.1454923132905637;-2.4923857731828436;1;-5.0
0;10;329;3.1510605322485357;-2.5056074893763154;1;-5.0
0;10;330;3.1539450324036045;-2.51222501254748;1;-5.0
0;10;331;3.1590619846549024;-2.52378523734431;1;-5.0
0;10;332;3.162766969741844;-2.5320802558233613;1;-5.0
0;10;333;3.169650960313285;-2.5472435317173416;1;-5.0
0;10;334;3.177673887604212;-2.564418974503331;1;-5.0
0;10;335;3.1827546448291097;-2.5749093820860356;1;-5.0
0;10;336;3.185363271447895;-2.5801744082284537;1;-5.0
0;10;337;3.1897744006041058;-2.588949149877625;1;-5.0
0;10;338;3.1987089217784774;-2.6065751199247433;1;-5.0
0;10;339;3.2032049107589735;-2.615443520436511;1;-5.0
0;10;340;3.2076869451822683;-2.624347547620241;1;-5.0
0;10;341;3.2130531597448155;-2.6351270387127737;1;-5.0
0;10;342;3.219257948319233;-2.647861275143144;1;-5.0
0;10;343;3.222730634437499;-2.655235300749045;1;-5.0
0;10;344;3.2235924134093885;-2.6570912934658937;1;-5.0
0;10;345;3.2311252912106396;-2.674049637266989;1;-5.0
0;10;346;3.235905345463025;-2.6856600621192737;1;-5.0
0;10;347;3.241288620164559;-2.6994565266686483;1;-5.0
0;10;348;3.2442471626308227;-2.707413042449075;1;-5.0
0;10;349;3.249911919658324;-2.723528372998203;1;-5.0
0;10;350;3.252594537113419;-2.731575725235673;1;-5.0
0;10;351;3.256235184876218;-2.743203024895786;1;-5.0
0;10;352;3.259665149155819;-2.754728744726907;1;-5.0
0;10;353;3.2665011324888074;-2.779253151864453;1;-5.0
0;10;354;3.2688206073793515;-2.788116222624174;1;-5.0
0;10;355;3.2710076987886443;-2.7966826708415438;1;-5.0
0;10;356;3.2744697258865494;-2.81056518887981;1;-5.0
0;10;357;3.276609498341479;-2.8194813973997066;1;-5.0
0;10;358;3.2795585946935724;-2.832303612737483;1;-5.0
0;10;359;3.2812051899601538;-2.839679367108463;1;-5.0
0;10;360;3.2846627892542313;-2.856298637496316;1;-5.0
0;10;361;3.2861752091866676;-2.863926048386912;1;-5.0
0;10;362;3.28907715421593;-2.879526896179351;1;-5.0
0;10;363;3.290797856301169;-2.8894191902333324;1;-5.0
0;10;364;3.2940239872395134;-2.9096771101023435;1;-5.0
0;10;365;3.2958160617349073;-2.9220637894253803;1;-5.0
0;10;366;3.297205810126384;-2.932479809590364;1;-5.0
0;10;367;3.2997195278394567;-2.9535319983094204;1;-5.0
0;10;368;3.301065822626573;-2.9662920315446284;1;-5.0
0;10;369;3.301711590358736;-2.972715478109439;1;-5.0
0;10;370;3.302886832144411;-2.9857177640051273;1;-5.0
0;10;371;3.303587457363478;-2.99451350513943;1;-5.0
0;10;372;3.3050317419094606;-3.01664780843402;1;-5.0
0;10;373;3.3060470632229406;-3.039656026371357;1;-5.0
0;10;374;3.306425936933887;-3.0551334813609885;1;-5.0
0;10;375;3.3066159393350985;-3.062561946304668;1;-5.0
0;10;376;3.307106584591042;-3.0769458480492693;1;-5.0
0;10;377;3.3079880055318025;-3.092648687475711;1;-5.0
0;10;378;3.309156083984986;-3.106352808985434;1;-5.0
0;10;379;3.3099933670851365;-3.1147782473682573;1;-5.0
0;10;380;3.311095373528082;-3.1246578812960797;1;-5.0
0;10;381;3.3126508882549457;-3.1375371104189234;1;-5.0
0;10;382;3.3132424182824174;-3.1422630353995755;1;-5.0
0;10;383;3.314019067338107;-3.1485242073541473;1;-5.0
0;10;384;3.315199457511306;-3.1578558796469225;1;-5.0
0;10;385;3.3168608055091413;-3.1702181509858556;1;-5.0
0;10;386;3.317952839127102;-3.177802936420132;1;-5.0
0;10;387;3.3199629448895513;-3.1911947532600586;1;-5.0
0;10;388;3.321099994948632;-3.198544932871471;1;-5.0
0;10;389;3.3220372770097057;-3.204418587784348;1;-5.0
0;10;390;3.3239328564095123;-3.2160573093840803;1;-5.0
0;10;391;3.3246501905707855;-3.220364756651401;1;-5.0
0;10;392;3.3256116762139705;-3.2260544456125126;1;-5.0
0;10;393;3.3281361379382925;-3.241503861585428;1;-5.0
0;10;394;3.3285650447314805;-3.24429803970115;1;-5.0
0;10;395;3.3309187239258833;-3.259697016416455;1;-5.0
0;10;396;3.3311339780113545;-3.2610993622091793;1;-5.0
0;10;397;3.3326437789595835;-3.2708709272668313;1;-5.0
0;10;398;3.33437978967254;-3.2819465399744367;1;-5.0
0;10;399;3.335589457600423;-3.290211940559651;1;-5.0
0;10;400;3.3368232903102757;-3.2998366487372;1;-5.0
0;10;401;3.3379073572925844;-3.311000036876048;1;-5.0
0;10;402;3.338491597306861;-3.31953338739319;1;-5.0
0;10;403;3.338991085395452;-3.329621742860266;1;-5.0
0;10;404;3.3392511519212524;-3.3412175143902907;1;-5.0
0;10;405;3.339058666239545;-3.3529639151360913;1;-5.0
0;10;406;3.338669437949121;-3.360375847484633;1;-5.0
0;10;407;3.3376607869190296;-3.3722047228176657;1;-5.0
0;10;408;3.33620352361208;-3.383616583522564;1;-5.0
0;10;409;3.3355487825244095;-3.387685053595903;1;-5.0
0;10;410;3.334614415435769;-3.3929092158880527;1;-5.0
0;10;411;3.3334197931921095;-3.399203130936075;1;-5.0
0;10;412;3.331146204239413;-3.4098642622120607;1;-5.0
0;10;413;3.3301188718344608;-3.4143362383000126;1;-5.0
0;10;414;3.3290980593288544;-3.418734399738976;1;-5.0
0;10;415;3.3266843753183113;-3.4282063024686873;1;-5.0
0;10;416;3.3242299464631904;-3.4372251275535493;1;-5.0
0;10;417;3.323409683084315;-3.440231281596096;1;-5.0
0;10;418;3.3210328701371745;-3.44849275893537;1;-5.0
0;10;419;3.3193593984458944;-3.4538626957777896;1;-5.0
0;10;420;3.3142970951457955;-3.4682195386481367;1;-5.0
0;10;421;3.312479329885113;-3.472734987989234;1;-5.0
0;10;422;3.3110279380203385;-3.476137516513521;1;-5.0
0;10;423;3.3063152480691724;-3.4863226871756505;1;-5.0
0;10;424;3.3017965997578966;-3.494977244262529;1;-5.0
0;10;425;3.298897453517975;-3.5000058926417013;1;-5.0
0;10;426;3.2960205304624126;-3.504700269609663;1;-5.0
0;10;427;3.293180844774024;-3.5092334032864807;1;-5.0
0;10;428;3.2914804309960752;-3.511892293115368;1;-5.0
0;10;429;3.289180465939463;-3.5153822725984347;1;-5.0
0;10;430;3.2850271839367062;-3.5214176279177;1;-5.0
0;10;431;3.280737023553495;-3.5272700573593756;1;-5.0
0;10;432;3.2769515978210126;-3.5321243548752004;1;-5.0
0;10;433;3.274997766822963;-3.5345356256121025;1;-5.0
0;10;434;3.270912398569342;-3.539344941078927;1;-5.0
0;10;435;3.2651679825278777;-3.545672959311098;1;-5.0
0;10;436;3.262237551914576;-3.5487159688647396;1;-5.0
0;10;437;3.2557224354213155;-3.554982323500442;1;-5.0
0;10;438;3.2515700429831464;-3.5587697728170324;1;-5.0
0;10;439;3.248886903813308;-3.5611966462246225;1;-5.0
0;10;440;3.243063157263417;-3.5664901870090757;1;-5.0
0;10;441;3.2418125319271205;-3.5676496962613795;1;-5.0
0;10;442;3.239330403721082;-3.5699854347582085;1;-5.0
0;10;443;3.2338140985517034;-3.575361231854095;1;-5.0
0;10;444;3.231348299008952;-3.5778298337642878;1;-5.0
