Column3;Column4;Column5
0;1.5015878623689156;-0.9946080547680014
1;1.5037578567931913;-0.9945187723951991
2;1.5092257669069875;-0.99450393200671
3;1.5108933544194887;-0.9945315311174033
4;1.5147058978076475;-0.9946212752094173
5;1.5307278345655257;-0.9956442244266688
6;1.5365516875816356;-0.9962435124744009
7;1.5411217642375015;-0.9968093663437804
8;1.5553895154186972;-0.9991037960285211
9;1.5651659806813414;-1.0012632105239685
10;1.5717244511564388;-1.0030147467648178
11;1.5782164461968655;-1.0050063001138254
12;1.5891778670736334;-1.0091241415039354
13;1.595058478967459;-1.0117689316747176
14;1.6106168654350688;-1.0207955539856821
15;1.6152639151526156;-1.024223241780328
16;1.6196627603544718;-1.0278544954510578
17;1.6287937294341592;-1.0367493098798173
18;1.6316296519360216;-1.0399330114243623
19;1.6343611116330403;-1.0431994555719883
20;1.6411532136497518;-1.0522407294669989
21;1.6411532136497518;-1.0522407294669989
22;1.6480035871021212;-1.062702972642264
23;1.6501422518992122;-1.0662419290560583
24;1.6543242646677592;-1.0733933374802787
25;1.6563614759626035;-1.0769570458009976
26;1.662479294635271;-1.0877198218419564
27;1.6638652047999118;-1.0901623509288703
28;1.668863910959865;-1.0988596297956927
29;1.6754591575663778;-1.1101458108985096
30;1.676944804523525;-1.112693149839259
31;1.6806820110572223;-1.11912897632897
32;1.6868122463549817;-1.1297946787379418
33;1.6891654972960841;-1.1339078423188615
34;1.6915458989776544;-1.1380966479305026
35;1.7019641442638849;-1.156837532337524
36;1.706013653337315;-1.1642620036516573
37;1.7100736469339926;-1.171823846840561
38;1.712512818231251;-1.1764627401950916
39;1.714948593342828;-1.1811753324073049
40;1.7181914562219296;-1.1875687084573643
41;1.7222240747904511;-1.19573998087747
42;1.7262133209994053;-1.204070399714176
43;1.730138447876088;-1.2125735784898324
44;1.7347477891049343;-1.2228996733950899
45;1.738463730520375;-1.2315494472916964
46;1.744055362854357;-1.2453448250803403
47;1.747412178537213;-1.253925314301
48;1.7550538254255061;-1.2733986772010026
49;1.7568827276815753;-1.277930311335836
50;1.7616809336928323;-1.289473158071886
51;1.7671503913661255;-1.3017323201205784
52;1.7721687417177991;-1.3122186483894835
53;1.775326626732475;-1.3185916662478923
54;1.7784788934242222;-1.3247958035496423
55;1.7809982606224222;-1.329657573233701
56;1.7854297636800815;-1.3379779543310164
57;1.788616685377931;-1.3438212311289914
58;1.7905422057584965;-1.3472661376993316
59;1.7956781153719976;-1.3562657379174068
60;1.8007605058611311;-1.364777465613154
61;1.8050634072603755;-1.371813314297808
62;1.8080340102289367;-1.3766545580195992
63;1.8131997741239856;-1.3851622243802577
64;1.817645702142814;-1.3926251376959817
65;1.817645702142814;-1.3926251376959817
66;1.8220339253556657;-1.4001593032409707
67;1.8265511942561015;-1.4078003295737411
68;1.8307166598609057;-1.4145819509898232
69;1.8307166598609057;-1.4145819509898232
70;1.8359170409902514;-1.4224790879629305
71;1.83803771486044;-1.4254736462258926
72;1.8443404202077582;-1.4334879371452154
73;1.847899364401798;-1.437497097566305
74;1.8527061889392806;-1.4423646223933877
75;1.857887737580498;-1.4469863276106774
76;1.8622366353064972;-1.4504100032591745
77;1.8701095031396926;-1.4559163379942797
78;1.8735887953003225;-1.4580675381619992
79;1.878327927660405;-1.46071373438807
80;1.884451514212677;-1.4638154631413525
81;1.8908318312440524;-1.4667677842731897
82;1.9033528746123076;-1.471777051329116
83;1.9140429798946133;-1.4753057203821613
84;1.9204390418663233;-1.477093731926482
85;1.926952602947977;-1.478732753297379
86;1.940201554312086;-1.4816588747367294
87;1.9485379968947636;-1.4833114956190923
88;1.9637812251664781;-1.4859884936744165
89;1.9706309660242116;-1.487029580470127
90;1.9723463798162928;-1.4872816473517716
91;1.9774818098127604;-1.488011745963244
92;1.9945854566343633;-1.4902981608804367
93;1.9980279311086002;-1.4907484470095105
94;2.0032266428222076;-1.491400420236334
95;2.0102008314675173;-1.4922294565620033
96;2.0190203489598524;-1.4932476491793203
97;2.0298061482686505;-1.4943971530059872
98;2.047844945730871;-1.4959882349078544
99;2.0604032526505116;-1.496962898106411
100;2.0749965976649047;-1.498008428616703
101;2.0768502140256695;-1.4981385494450503
102;2.086211395932429;-1.4987357168739663
103;2.0956322413263426;-1.4992261731978878
104;2.10693202842622;-1.4997564179474403
105;2.114557381921152;-1.5000877162285697
106;2.1321013724158897;-1.5006231626449857
107;2.136078008657626;-1.5007043079615334
108;2.1501471242818115;-1.5008099232640817
109;2.1665744781214435;-1.500572492525572
110;2.174907674271955;-1.5002438848059307
111;2.185347159470889;-1.499714749505528
112;2.199736696566495;-1.4986688888611566
113;2.2158930358283184;-1.4973292107018066
114;2.2258938632127254;-1.4962909181676785
115;2.235798933691538;-1.4952181075052404
116;2.2417128111813445;-1.4945168008053644
117;2.2495354704638695;-1.4934986076285381
118;2.2649374110310507;-1.4913788171161328
119;2.2818820756405187;-1.4890586706394038
120;2.2874429904385307;-1.488317276955459
121;2.2947681095545804;-1.4873879365690297
122;2.3019567135575736;-1.4865177898207158
123;2.3072693023408397;-1.4858860564196184
124;2.322845524699247;-1.4840929327302024
125;2.3444963622227286;-1.481645325428757
126;2.3526201133657874;-1.4806921535486455
127;2.360664340508144;-1.4796490872816053
128;2.3734312724837747;-1.4777391113836504
129;2.3860687980550432;-1.4755001869642577
130;2.3937852240995365;-1.4740156175702797
131;2.4012755247761515;-1.4724936115495462
132;2.4114192015468308;-1.4703665434708122
133;2.4171077368725653;-1.4691889799450508
134;2.4213445933134174;-1.4683149227405916
135;2.439209673788323;-1.464418517021429
136;2.453993236801601;-1.461138733404269
137;2.46184925949867;-1.4594112612896415
138;2.4682962015034935;-1.4580881093462983
139;2.485088057645082;-1.4553831221098845
140;2.4877242560130246;-1.4550814133697187
141;2.4958036654100657;-1.4543848109246709
142;2.5068355945600556;-1.4539736130386063
143;2.513783935709155;-1.454024543609415
144;2.524774527903477;-1.4546624376172446
145;2.527475894203327;-1.4549332177101577
146;2.5328048764564977;-1.455574748150271
147;2.5430000079739683;-1.4573117626094096
148;2.547860194518904;-1.4584073746861428
149;2.5513896531032327;-1.4593178396300668
150;2.5559501119347736;-1.4606527399859104
151;2.564452416187541;-1.4637921334007764
152;2.568347275413838;-1.4655859272273803
153;2.571988732923452;-1.4675211061928137
154;2.5808820764832308;-1.4735222958602354
155;2.583822145737074;-1.4759573562240051
156;2.587328803299451;-1.4791801653559533
157;2.589350262874368;-1.4811957913642921
158;2.5951848395790296;-1.487666993081355
159;2.5983399929048945;-1.4915644962066328
160;2.602680058099812;-1.4973880408096367
161;2.606834731479868;-1.503515751679425
162;2.6091071540391915;-1.507120198239207
163;2.6102304949709305;-1.5089551340809622
164;2.6124612263360256;-1.5127152854755805
165;2.6146295012586345;-1.5165626524127844
166;2.619325475013129;-1.5254669252475428
167;2.621309183523034;-1.529522789772006
168;2.622269793691713;-1.5315654324172963
169;2.6256012250162857;-1.538855014019647
170;2.6292861727953256;-1.5475597117597217
171;2.631010720446527;-1.5520126332294277
172;2.631010720446527;-1.5520126332294277
173;2.63263923743078;-1.5564869666528123
174;2.6345964029865447;-1.5621073582623486
175;2.6380410161241334;-1.5723522029768175
176;2.639578340428644;-1.5769744681581785
177;2.6426743312197183;-1.586385375098521
178;2.64419203843741;-1.591169521569888
179;2.6471922954887197;-1.6009142297414125
180;2.6511965526977397;-1.6134431345721127
181;2.6543264630328625;-1.6224978873874407
182;2.6603217101915786;-1.6387733203674344
183;2.662470141923394;-1.6443878826844622
184;2.667030695140966;-1.6558634294909
185;2.6676284957282004;-1.6573181152252516
186;2.6713190038499914;-1.6661400242847815
187;2.676495020938879;-1.678068022124079
188;2.6827265314319373;-1.69157840134175
189;2.6893661781964493;-1.7051929976657225
190;2.693204733115497;-1.712614125683503
191;2.696268851907328;-1.7184265123730738
192;2.699321955103345;-1.7241210368933186
193;2.703833681230012;-1.732456019644522
194;2.706796713692611;-1.7379095153165445
195;2.710463282478414;-1.7446552241764426
196;2.7148082763342116;-1.7527420082788279
197;2.7213657584847306;-1.764863400979064
198;2.7243175032637623;-1.7702453943791827
199;2.7295101351270525;-1.7796108219668652
200;2.731749924943268;-1.7836054780098698
