0,0,0,reset,0:0:2
0,0,0,reset,0:0:2
0,351,195,collision,0:1:18
0,351,195,reset,0:0:0
0,0,0,reset,0:0:2
0,351,0,collision,0:0:0
0,351,0,reset,0:0:0
0,352,1,collision,0:0:0
0,352,1,reset,0:0:0
0,0,0,reset,0:0:2
0,351,272,collision,0:1:58
0,351,272,reset,0:0:0
0,352,0,collision,0:0:0
0,352,0,reset,0:0:0
0,353,3,collision,0:0:1
0,353,3,reset,0:0:0
0,354,109,collision,0:0:58
0,354,109,reset,0:0:0
0,355,33,close_to_chair,0:0:17
0,355,34,close_to_chair,0:0:0
0,355,35,close_to_chair,0:0:0
0,355,44,close_to_chair,0:0:4
0,355,45,close_to_chair,0:0:0
0,355,46,close_to_chair,0:0:0
0,355,57,close_to_chair,0:0:6
0,355,58,close_to_chair,0:0:0
0,355,72,collision,0:0:7
0,355,72,reset,0:0:0
