0,0,0,reset,0:0:3
0,0,0,reset,0:0:4
0,351,195,reset,0:1:20
0,351,195,collision,0:0:0
0,351,195,reset,0:0:0
0,352,0,reset,0:0:0
0,352,0,collision,0:0:0
0,352,0,reset,0:0:0
0,0,0,reset,0:0:3
0,351,161,reset,0:1:4
0,351,161,collision,0:0:0
0,351,161,reset,0:0:0
0,352,88,reset,0:0:54
0,352,88,collision,0:0:0
0,0,0,reset,0:0:2
0,351,500,reset,0:4:34
0,352,0,reset,0:0:0
0,352,0,collision,0:0:0
0,352,0,reset,0:0:0
0,0,0,reset,0:0:3
0,351,123,goal,0:0:48
0,0,0,reset,0:0:4
0,351,9,reset,0:0:1
0,351,9,collision,0:0:0
0,351,9,reset,0:0:0
0,352,2,reset,0:0:0
0,352,2,collision,0:0:0
0,352,2,reset,0:0:0
0,353,1,reset,0:0:0
0,353,1,collision,0:0:0
0,353,1,reset,0:0:0
0,354,1,reset,0:0:0
0,354,1,collision,0:0:0
0,354,1,reset,0:0:0
0,0,0,reset,0:0:3
0,351,289,reset,0:2:13
0,351,289,collision,0:0:0
0,351,289,reset,0:0:0
0,352,0,reset,0:0:0
0,352,0,collision,0:0:0
0,352,0,reset,0:0:0
0,0,0,reset,0:0:3
