1.5017081163068424;-0.9942553930404653
1.5022613573041899;-0.9941665814975758
1.5056783795279245;-0.9939288912249852
1.5133044535085651;-0.9935767546750368
1.5186344038765742;-0.9933133279731864
1.5329571910206317;-0.9927086822244958
1.5389062879641018;-0.9925429696152871
1.5501131036107283;-0.9923603602085348
1.5604344972548625;-0.9923717833861393
1.5658183901551077;-0.9924302976432492
1.5713426239386712;-0.9925303157977923
1.580795261905577;-0.9927839473766111
1.5905079012736336;-0.9931781518059174
1.616826795280103;-0.9949185189634271
1.6333280034984474;-0.9963961552546692
1.6436459222077306;-0.9974971248855546
1.654011951356052;-0.9987285637670515
1.6750068586899636;-1.0018117219950076
1.6962705822170283;-1.0056418206256723
1.6983982311248034;-1.0060614990793757
1.7196640683814186;-1.0107792128976498
1.7417716220926998;-1.0166437712701526
1.7593720769618668;-1.0221834174795068
1.7593720769618668;-1.0221834174795068
1.7770080029162811;-1.0284969151569552
1.7866731699444633;-1.0323062047447746
1.8076308534882621;-1.041388643250995
1.8183334245662024;-1.0465183231257227
1.8340062706373645;-1.054816168415386
1.8424942999695564;-1.0597624562660481
1.84913481324771;-1.063832968595467
1.8694400730263085;-1.0769131214633407
1.8752592095771852;-1.0807653159314559
1.887911637550197;-1.0892405148694797
1.8961078607666237;-1.094721766167526
1.911159712347134;-1.104348231808477
1.93260601192844;-1.1168043334283613
1.939840099684005;-1.1208129606402575
1.9470325278029064;-1.1247118205065259
1.9625850302581886;-1.133153884877278
1.9763665682593623;-1.1411068191765539
1.9832255930134168;-1.145363644157479
1.990101493163793;-1.1498672087050452
2.005315787322321;-1.1605916715997753
2.0108739038280783;-1.1647256654651243
2.020374298099505;-1.1720939630246834
2.029415270383034;-1.179578216509362
2.0417834692904435;-1.190233061058502
2.055322466768438;-1.2022860659672547
2.0602318570682847;-1.2068527660716046
2.0663024164517343;-1.2126577308157087
2.0734488037894465;-1.2197383529995387
2.08806170095837;-1.235247881473396
2.0999867022462575;-1.2483844835027682
2.1065161784669524;-1.2558356222656806
2.1108838248782438;-1.2610008201911387
2.126870321389431;-1.2817692061157926
2.1358999860705636;-1.2951473973514698
2.148115322815274;-1.3159342891759296
2.1524618662891855;-1.3243914715399283
2.1614212185203194;-1.3446588538122255
2.1642081490346206;-1.3514595315751838
2.1672279195706405;-1.3591689221052892
2.1684073508322963;-1.3623861045707177
2.169505484278486;-1.3655029633496047
2.17154439924251;-1.3715351790382677
2.173432693419134;-1.3772562886478545
2.1758955531007076;-1.384507937677524
2.179127637531878;-1.393332626205946
2.1826705341308297;-1.4024240632106668
2.1842489629668904;-1.4063564818703267
2.186421206279559;-1.4117727874122548
2.190369225973292;-1.4216875385547727
2.1967997555603214;-1.4381053281004401
2.2012417362767343;-1.4499660998182695
2.205060470979371;-1.460903294484594
2.2105349922077107;-1.4785321997730716
2.213326580873764;-1.4884645675002943
2.2178737640109034;-1.5071155726535097
2.218799703715207;-1.5114252929038732
2.2238315362621037;-1.5395852515685997
2.2257266817147006;-1.5542997559096454
2.226853763510693;-1.5664805517973706
2.227684364881426;-1.580134484696003
2.2282895345554374;-1.5970014567435604
2.228386099745846;-1.605988445903766
2.2284135338923408;-1.6146674498627416
2.228482414652783;-1.6318036241635503
2.22859528634097;-1.6404261826247504
2.2288623397642033;-1.6491666875103226
2.231139230375118;-1.6727396415405817
2.232649026299875;-1.6818666255283357
2.236787359621748;-1.7009640827194554
2.2411541751161432;-1.716802110015305
2.2424791075022434;-1.7212252508426384
2.2479742358275745;-1.7386932815780736
2.249132926816283;-1.7424061095983332
2.2530666016579834;-1.7552896552496366
2.254378778478623;-1.759838191047908
2.255663676154443;-1.7643588659301497
2.257859266692054;-1.7722912234370671
2.261420296802047;-1.786230677454062
2.263758128655082;-1.795704322472596
2.2654867291294667;-1.8028976250750117
2.268617160290957;-1.8163438703508308
2.271412518075093;-1.829013848662634
2.272803097248154;-1.8355842075105915
2.2754441354628243;-1.8488039164129253
2.276696159463704;-1.8554814456274566
2.2778768732353636;-1.862226388970942
2.2800355539386605;-1.8758844759347255
2.2810146510895315;-1.8827549443449572
2.282090680929454;-1.8911150747150416
2.2833398243852883;-1.9024357419848685
2.2841230655941342;-1.911059683772229
2.284797591345177;-1.9196461655450898
2.2853415986694903;-1.9281572168428094
2.285811538784036;-1.9381232942475064
2.2860003126025688;-1.9453560903223357
2.2861054751919494;-1.961304267953066
2.2861054751919494;-1.961304267953066
2.285770375681568;-1.9756341238953523
2.2850672575047866;-1.9873304274454007
2.2845658413818866;-1.993265193137365
2.282988264832318;-2.0079960128895618
2.280906132567599;-2.022373406549351
