0,351,-5.82,1986.67138671875,0.04953625663766238,0:0:3,False,False
0,351,-1.6400000000000006,2977.381103515625,0.04953625663766238,0:0:3,False,False
0,351,2.539999999999999,2996.480712890625,0.04953625663766238,0:0:3,False,False
0,351,6.719999999999999,2980.271240234375,0.04953625663766238,0:0:3,False,False
0,351,10.899999999999999,2996.9384765625,0.04953625663766238,0:0:3,False,False
0,351,15.079999999999998,2993.6796875,0.04953625663766238,0:0:3,False,False
0,351,19.259999999999998,2979.04443359375,0.04953625663766238,0:0:3,False,False
0,351,23.447177827100745,2991.96630859375,0.04953625663766238,0:0:3,False,False
0,351,27.634355654201492,2995.566650390625,0.04953625663766238,0:0:4,False,False
0,351,31.82153348130224,2982.61279296875,0.04953625663766238,0:0:4,False,False
0,351,36.068814339414004,2996.362060546875,0.04953625663766238,0:0:4,False,False
0,351,40.31609519752577,2993.486328125,0.04953625663766238,0:0:4,False,False
0,351,44.563376055637534,2982.4921875,0.04953625663766238,0:0:4,False,False
0,351,48.8106569137493,2982.74658203125,0.04953625663766238,0:0:4,False,False
0,351,53.065231132542365,2991.09716796875,0.04953625663766238,0:0:4,False,False
0,351,57.38001159028062,2987.01953125,0.04953625663766238,0:0:4,False,False
0,351,61.69479204801887,2984.072998046875,0.04953625663766238,0:0:4,False,False
0,351,66.0697787447023,2992.801513671875,0.04953625663766238,0:0:4,False,False
0,351,70.44476544138574,2983.500244140625,0.04953625663766238,0:0:4,False,False
0,351,74.90002712332942,2988.006591796875,0.04953625663766238,0:0:5,False,False
0,351,79.36293930719694,2987.6416015625,0.04953625663766238,0:0:5,False,False
0,351,83.88616111517076,2986.768798828125,0.04953625663766238,0:0:5,False,False
0,351,88.40938292314459,2988.265869140625,0.04953625663766238,0:0:5,False,False
0,351,92.99291435522474,2986.70458984375,0.04953625663766238,0:0:5,False,False
0,351,97.57644578730489,2985.98193359375,0.04953625663766238,0:0:5,False,False
0,351,102.22028684349135,2984.096923828125,0.04953625663766238,0:0:5,False,False
0,351,106.92443752378414,2984.3427734375,0.04953625663766238,0:0:5,False,False
0,351,111.62858820407692,2983.947998046875,0.04953625663766238,0:0:5,False,False
0,351,116.41315171651145,2981.87548828125,0.04953625663766238,0:0:6,False,False
0,351,121.26634438934397,2981.144287109375,0.04953625663766238,0:0:6,False,False
0,351,126.11953706217649,2984.250244140625,0.04953625663766238,0:0:6,False,False
0,351,131.03314292180775,0.0,0.04953625663766238,0:0:6,False,False
0,351,136.00716196823777,2980.398681640625,0.04953625663766238,0:0:6,False,False
0,351,140.98118101466778,2982.251953125,0.04953625663766238,0:0:6,False,False
0,351,145.9552000610978,2978.402587890625,0.04953625663766238,0:0:6,False,False
0,351,150.98963229432655,2975.406982421875,0.04953625663766238,0:0:6,False,False
0,351,156.08447771435405,2981.40625,0.04953625663766238,0:0:6,False,False
0,351,161.2598740501132,2972.64404296875,0.04953625663766238,0:0:6,False,False
0,351,166.4956835726711,2979.1669921875,0.04953625663766238,0:0:6,False,False
0,351,171.731493095229,2980.022705078125,0.04953625663766238,0:0:7,False,False
0,351,177.0881289913844,2968.0927734375,0.04953625663766238,0:0:7,False,False
